Freq.	V(vout)
2.43298042003741e+001	(-2.87210885694808e+001dB,-9.42026534700609e+001°)
2.48908429123559e+001	(-2.85236133544490e+001dB,-9.42994756870974e+001°)
2.54648190254672e+001	(-2.83261635085130e+001dB,-9.43985242464635e+001°)
2.60520308726828e+001	(-2.81287402116879e+001dB,-9.44998500382784e+001°)
2.66527836664556e+001	(-2.79313446987059e+001dB,-9.46035050945167e+001°)
2.72673896573548e+001	(-2.77339782615377e+001dB,-9.47095426131117e+001°)
2.78961682963639e+001	(-2.75366422520278e+001dB,-9.48180169824578e+001°)
2.85394464009192e+001	(-2.73393380846500e+001dB,-9.49289838063111e+001°)
2.91975583247791e+001	(-2.71420672393879e+001dB,-9.50424999290854e+001°)
2.98708461318094e+001	(-2.69448312647452e+001dB,-9.51586234615412e+001°)
3.05596597737761e+001	(-2.67476317808928e+001dB,-9.52774138068616e+001°)
3.12643572722383e+001	(-2.65504704829578e+001dB,-9.53989316871121e+001°)
3.19853049046358e+001	(-2.63533491444606e+001dB,-9.55232391700763e+001°)
3.27228773946670e+001	(-2.61562696209071e+001dB,-9.56503996964610e+001°)
3.34774581070575e+001	(-2.59592338535418e+001dB,-9.57804781074615e+001°)
3.42494392468202e+001	(-2.57622438732693e+001dB,-9.59135406726768e+001°)
3.50392220631093e+001	(-2.55653018047522e+001dB,-9.60496551183638e+001°)
3.58472170577762e+001	(-2.53684098706907e+001dB,-9.61888906560167e+001°)
3.66738441987343e+001	(-2.51715703962941e+001dB,-9.63313180112564e+001°)
3.75195331382434e+001	(-2.49747858139507e+001dB,-9.64770094530144e+001°)
3.83847234362283e+001	(-2.47780586681049e+001dB,-9.66260388229898e+001°)
3.92698647887472e+001	(-2.45813916203507e+001dB,-9.67784815653625e+001°)
4.01754172617275e+001	(-2.43847874547497e+001dB,-9.69344147567353e+001°)
4.11018515300930e+001	(-2.41882490833834e+001dB,-9.70939171362810e+001°)
4.20496491224038e+001	(-2.39917795521494e+001dB,-9.72570691360671e+001°)
4.30193026711388e+001	(-2.37953820468115e+001dB,-9.74239529115242e+001°)
4.40113161687483e+001	(-2.35990598993137e+001dB,-9.75946523720275e+001°)
4.50262052296129e+001	(-2.34028165943690e+001dB,-9.77692532115495e+001°)
4.60644973580411e+001	(-2.32066557763340e+001dB,-9.79478429393468e+001°)
4.71267322224485e+001	(-2.30105812563802e+001dB,-9.81305109106337e+001°)
4.82134619358584e+001	(-2.28145970199744e+001dB,-9.83173483571959e+001°)
4.93252513428714e+001	(-2.26187072346790e+001dB,-9.85084484178881e+001°)
5.04626783132518e+001	(-2.24229162582859e+001dB,-9.87039061689617e+001°)
5.16263340422848e+001	(-2.22272286472957e+001dB,-9.89038186541582e+001°)
5.28168233580590e+001	(-2.20316491657554e+001dB,-9.91082849144997e+001°)
5.40347650358353e+001	(-2.18361827944681e+001dB,-9.93174060177064e+001°)
5.52807921196651e+001	(-2.16408347405882e+001dB,-9.95312850871588e+001°)
5.65555522514245e+001	(-2.14456104476157e+001dB,-9.97500273303222e+001°)
5.78597080074362e+001	(-2.12505156058046e+001dB,-9.99737400665394e+001°)
5.91939372428541e+001	(-2.10555561629988e+001dB,-1.00202532754095e+002°)
6.05589334439887e+001	(-2.08607383359108e+001dB,-1.00436517016445e+002°)
6.19554060887576e+001	(-2.06660686218583e+001dB,-1.00675806667490e+002°)
6.33840810154473e+001	(-2.04715538109732e+001dB,-1.00920517735786e+002°)
6.48457007999791e+001	(-2.02772009988982e+001dB,-1.01170768487543e+002°)
6.63410251418748e+001	(-2.00830175999873e+001dB,-1.01426679448284e+002°)
6.78708312591215e+001	(-1.98890113610242e+001dB,-1.01688373423002e+002°)
6.94359142921434e+001	(-1.96951903754750e+001dB,-1.01955975514670e+002°)
7.10370877170878e+001	(-1.95015630982897e+001dB,-1.02229613140913e+002°)
7.26751837686424e+001	(-1.93081383612684e+001dB,-1.02509416048674e+002°)
7.43510538726019e+001	(-1.91149253890074e+001dB,-1.02795516326668e+002°)
7.60655690884099e+001	(-1.89219338154381e+001dB,-1.03088048415421e+002°)
7.78196205619054e+001	(-1.87291737009754e+001dB,-1.03387149114669e+002°)
7.96141199885094e+001	(-1.85366555502877e+001dB,-1.03692957587884e+002°)
8.14500000870935e+001	(-1.83443903307028e+001dB,-1.04005615363666e+002°)
8.33282150847742e+001	(-1.81523894912609e+001dB,-1.04325266333756e+002°)
8.52497412128875e+001	(-1.79606649824282e+001dB,-1.04652056747365e+002°)
8.72155772144005e+001	(-1.77692292764792e+001dB,-1.04986135201528e+002°)
8.92267448630230e+001	(-1.75780953885604e+001dB,-1.05327652627179e+002°)
9.12842894942907e+001	(-1.73872768984392e+001dB,-1.05676762270591e+002°)
9.33892805488944e+001	(-1.71967879729491e+001dB,-1.06033619669851e+002°)
9.55428121285382e+001	(-1.70066433891315e+001dB,-1.06398382625978e+002°)
9.77460035646158e+001	(-1.68168585580806e+001dB,-1.06771211168311e+002°)
1.00000000000001e+002	(-1.66274495494881e+001dB,-1.07152267513743e+002°)
1.02305972984252e+002	(-1.64384331168889e+001dB,-1.07541716019379e+002°)
1.04665121082543e+002	(-1.62498267235994e+001dB,-1.07939723128152e+002°)
1.07078670498640e+002	(-1.60616485693439e+001dB,-1.08346457306944e+002°)
1.09547875712234e+002	(-1.58739176175527e+001dB,-1.08762088976698e+002°)
1.12074020130979e+002	(-1.56866536233214e+001dB,-1.09186790434015e+002°)
1.14658416757563e+002	(-1.54998771620062e+001dB,-1.09620735763700e+002°)
1.17302408872162e+002	(-1.53136096584354e+001dB,-1.10064100741691e+002°)
1.20007370730630e+002	(-1.51278734167033e+001dB,-1.10517062727802e+002°)
1.22774708278788e+002	(-1.49426916505142e+001dB,-1.10979800547674e+002°)
1.25605859883189e+002	(-1.47580885140326e+001dB,-1.11452494363325e+002°)
1.28502297078732e+002	(-1.45740891331937e+001dB,-1.11935325531652e+002°)
1.31465525333509e+002	(-1.43907196374168e+001dB,-1.12428476450242e+002°)
1.34497084831303e+002	(-1.42080071916611e+001dB,-1.12932130389833e+002°)
1.37598551272118e+002	(-1.40259800287503e+001dB,-1.13446471312720e+002°)
1.40771536691174e+002	(-1.38446674818883e+001dB,-1.13971683676452e+002°)
1.44017690296787e+002	(-1.36641000172741e+001dB,-1.14507952222089e+002°)
1.47338699327573e+002	(-1.34843092667189e+001dB,-1.15055461746344e+002°)
1.50736289929413e+002	(-1.33053280601533e+001dB,-1.15614396856898e+002°)
1.54212228052648e+002	(-1.31271904579029e+001dB,-1.16184941710190e+002°)
1.57768320369953e+002	(-1.29499317826005e+001dB,-1.16767279731002e+002°)
1.61406415215391e+002	(-1.27735886505867e+001dB,-1.17361593313158e+002°)
1.65128403545105e+002	(-1.25981990026410e+001dB,-1.17968063500692e+002°)
1.68936219920180e+002	(-1.24238021338696e+001dB,-1.18586869648858e+002°)
1.72831843512154e+002	(-1.22504387225638e+001dB,-1.19218189064391e+002°)
1.76817299131727e+002	(-1.20781508578257e+001dB,-1.19862196624479e+002°)
1.80894658281187e+002	(-1.19069820657464e+001dB,-1.20519064373953e+002°)
1.85066040231104e+002	(-1.17369773339016e+001dB,-1.21188961100264e+002°)
1.89333613121856e+002	(-1.15681831339207e+001dB,-1.21872051885888e+002°)
1.93699595090552e+002	(-1.14006474418622e+001dB,-1.22568497637898e+002°)
1.98166255423943e+002	(-1.12344197561199e+001dB,-1.23278454594522e+002°)
2.02735915737921e+002	(-1.10695511125627e+001dB,-1.24002073808623e+002°)
2.07410951184211e+002	(-1.09060940966011e+001dB,-1.24739500608170e+002°)
2.12193791684897e+002	(-1.07441028518553e+001dB,-1.25490874033881e+002°)
2.17086923195408e+002	(-1.05836330850887e+001dB,-1.26256326254423e+002°)
2.22092888996636e+002	(-1.04247420670561e+001dB,-1.27035981959634e+002°)
2.27214291016840e+002	(-1.02674886289068e+001dB,-1.27829957732548e+002°)
2.32453791184046e+002	(-1.01119331537705e+001dB,-1.28638361401047e+002°)
2.37814112809617e+002	(-9.95813756315049e+000dB,-1.29461291370314e+002°)
2.43298042003742e+002	(-9.80616529773770e+000dB,-1.30298835937424e+002°)
2.48908429123560e+002	(-9.65608129226128e+000dB,-1.31151072589657e+002°)
2.54648190254672e+002	(-9.50795194398951e+000dB,-1.32018067288410e+002°)
2.60520308726829e+002	(-9.36184507449795e+000dB,-1.32899873740818e+002°)
2.66527836664557e+002	(-9.21782988433098e+000dB,-1.33796532661534e+002°)
2.72673896573549e+002	(-9.07597690019233e+000dB,-1.34708071027337e+002°)
2.78961682963640e+002	(-8.93635791431807e+000dB,-1.35634501327621e+002°)
2.85394464009193e+002	(-8.79904591570538e+000dB,-1.36575820814071e+002°)
2.91975583247792e+002	(-8.66411501289729e+000dB,-1.37532010753172e+002°)
2.98708461318095e+002	(-8.53164034805480e+000dB,-1.38503035685483e+002°)
3.05596597737762e+002	(-8.40169800208605e+000dB,-1.39488842695938e+002°)
3.12643572722384e+002	(-8.27436489064568e+000dB,-1.40489360699722e+002°)
3.19853049046359e+002	(-8.14971865086713e+000dB,-1.41504499748539e+002°)
3.27228773946671e+002	(-8.02783751874731e+000dB,-1.42534150362369e+002°)
3.34774581070576e+002	(-7.90880019716495e+000dB,-1.43578182892027e+002°)
3.42494392468203e+002	(-7.79268571458363e+000dB,-1.44636446918085e+002°)
3.50392220631094e+002	(-7.67957327456335e+000dB,-1.45708770691826e+002°)
3.58472170577763e+002	(-7.56954209628639e+000dB,-1.46794960624085e+002°)
3.66738441987344e+002	(-7.46267124638699e+000dB,-1.47894800827878e+002°)
3.75195331382435e+002	(-7.35903946246485e+000dB,-1.49008052720751e+002°)
3.83847234362284e+002	(-7.25872496875519e+000dB,-1.50134454692757e+002°)
3.92698647887473e+002	(-7.16180528452489e+000dB,-1.51273721845862e+002°)
4.01754172617276e+002	(-7.06835702586071e+000dB,-1.52425545810385e+002°)
4.11018515300931e+002	(-6.97845570161549e+000dB,-1.53589594643900e+002°)
4.20496491224040e+002	(-6.89217550437380e+000dB,-1.54765512817613e+002°)
4.30193026711389e+002	(-6.80958909739536e+000dB,-1.55952921294926e+002°)
4.40113161687485e+002	(-6.73076739858429e+000dB,-1.57151417706328e+002°)
4.50262052296130e+002	(-6.65577936261966e+000dB,-1.58360576624275e+002°)
4.60644973580413e+002	(-6.58469176245987e+000dB,-1.59579949941017e+002°)
4.71267322224486e+002	(-6.51756897150562e+000dB,-1.60809067351675e+002°)
4.82134619358586e+002	(-6.45447274776405e+000dB,-1.62047436944055e+002°)
4.93252513428715e+002	(-6.39546202140628e+000dB,-1.63294545895879e+002°)
5.04626783132520e+002	(-6.34059268714363e+000dB,-1.64549861279186e+002°)
5.16263340422850e+002	(-6.28991740286958e+000dB,-1.65812830970765e+002°)
5.28168233580592e+002	(-6.24348539601703e+000dB,-1.67082884666478e+002°)
5.40347650358355e+002	(-6.20134227906951e+000dB,-1.68359434996373e+002°)
5.52807921196653e+002	(-6.16352987563470e+000dB,-1.69641878736482e+002°)
5.65555522514247e+002	(-6.13008605844185e+000dB,-1.70929598112252e+002°)
5.78597080074364e+002	(-6.10104460055979e+000dB,-1.72221962187547e+002°)
5.91939372428543e+002	(-6.07643504105068e+000dB,-1.73518328332327e+002°)
6.05589334439890e+002	(-6.05628256617507e+000dB,-1.74818043761152e+002°)
6.19554060887578e+002	(-6.04060790715139e+000dB,-1.76120447133992e+002°)
6.33840810154475e+002	(-6.02942725534284e+000dB,-1.77424870210015e+002°)
6.48457007999794e+002	(-6.02275219560409e+000dB,-1.78730639544467e+002°)
6.63410251418750e+002	(-6.02058965836878e+000dB,1.79962921781710e+002°)
6.78708312591217e+002	(-6.02294189089730e+000dB,1.78656492410341e+002°)
6.94359142921436e+002	(-6.02980644793836e+000dB,1.77350750943533e+002°)
7.10370877170880e+002	(-6.04117620188609e+000dB,1.76046374181443e+002°)
7.26751837686426e+002	(-6.05703937234332e+000dB,1.74744035371438e+002°)
7.43510538726022e+002	(-6.07737957483181e+000dB,1.73444402479622e+002°)
7.60655690884102e+002	(-6.10217588822064e+000dB,1.72148136495564e+002°)
7.78196205619056e+002	(-6.13140294028750e+000dB,1.70855889780522e+002°)
7.96141199885097e+002	(-6.16503101067345e+000dB,1.69568304469069e+002°)
8.14500000870938e+002	(-6.20302615035168e+000dB,1.68286010933371e+002°)
8.33282150847744e+002	(-6.24535031660317e+000dB,1.67009626318666e+002°)
8.52497412128878e+002	(-6.29196152237919e+000dB,1.65739753157685e+002°)
8.72155772144008e+002	(-6.34281399883084e+000dB,1.64476978070950e+002°)
8.92267448630233e+002	(-6.39785836970653e+000dB,1.63221870558915e+002°)
9.12842894942911e+002	(-6.45704183625303e+000dB,1.61974981890994e+002°)
9.33892805488947e+002	(-6.52030837121074e+000dB,1.60736844095511e+002°)
9.55428121285385e+002	(-6.58759892046340e+000dB,1.59507969053662e+002°)
9.77460035646162e+002	(-6.65885161089189e+000dB,1.58288847699567e+002°)
1.00000000000001e+003	(-6.73400196298692e+000dB,1.57079949327515e+002°)
1.02305972984252e+003	(-6.81298310679469e+000dB,1.55881721006623e+002°)
1.04665121082544e+003	(-6.89572599980752e+000dB,1.54694587102164e+002°)
1.07078670498641e+003	(-6.98215964545574e+000dB,1.53518948902092e+002°)
1.09547875712234e+003	(-7.07221131092320e+000dB,1.52355184346354e+002°)
1.12074020130979e+003	(-7.16580674307255e+000dB,1.51203647856088e+002°)
1.14658416757563e+003	(-7.26287038135127e+000dB,1.50064670258977e+002°)
1.17302408872163e+003	(-7.36332556663369e+000dB,1.48938558806556e+002°)
1.20007370730630e+003	(-7.46709474504281e+000dB,1.47825597278857e+002°)
1.22774708278788e+003	(-7.57409966589744e+000dB,1.46726046171215e+002°)
1.25605859883190e+003	(-7.68426157302067e+000dB,1.45640142957924e+002°)
1.28502297078732e+003	(-7.79750138874692e+000dB,1.44568102427090e+002°)
1.31465525333510e+003	(-7.91373989006714e+000dB,1.43510117080785e+002°)
1.34497084831304e+003	(-8.03289787643571e+000dB,1.42466357594764e+002°)
1.37598551272119e+003	(-8.15489632887037e+000dB,1.41436973331655e+002°)
1.40771536691174e+003	(-8.27965656005529e+000dB,1.40422092901778e+002°)
1.44017690296788e+003	(-8.40710035524364e+000dB,1.39421824765824e+002°)
1.47338699327574e+003	(-8.53715010384401e+000dB,1.38436257873571e+002°)
1.50736289929414e+003	(-8.66972892163846e+000dB,1.37465462333213e+002°)
1.54212228052648e+003	(-8.80476076365486e+000dB,1.36509490105949e+002°)
1.57768320369954e+003	(-8.94217052777655e+000dB,1.35568375720766e+002°)
1.61406415215391e+003	(-9.08188414923124e+000dB,1.34642137004545e+002°)
1.65128403545106e+003	(-9.22382868614104e+000dB,1.33730775823094e+002°)
1.68936219920181e+003	(-9.36793239637543e+000dB,1.32834278828667e+002°)
1.72831843512155e+003	(-9.51412480596886e+000dB,1.31952618210230e+002°)
1.76817299131728e+003	(-9.66233676940778e+000dB,1.31085752442742e+002°)
1.80894658281188e+003	(-9.81250052211480e+000dB,1.30233627032159e+002°)
1.85066040231105e+003	(-9.96454972547629e+000dB,1.29396175253173e+002°)
1.89333613121857e+003	(-1.01184195047789e+001dB,1.28573318876970e+002°)
1.93699595090553e+003	(-1.02740464804287e+001dB,1.27764968886623e+002°)
1.98166255423944e+003	(-1.04313687928370e+001dB,1.26971026177982e+002°)
2.02735915737922e+003	(-1.05903261213594e+001dB,1.26191382244189e+002°)
2.07410951184212e+003	(-1.07508596976687e+001dB,1.25425919842343e+002°)
2.12193791684898e+003	(-1.09129123139561e+001dB,1.24674513640783e+002°)
2.17086923195409e+003	(-1.10764283263258e+001dB,1.23937030846077e+002°)
2.22092888996637e+003	(-1.12413536537613e+001dB,1.23213331808703e+002°)
2.27214291016841e+003	(-1.14076357730230e+001dB,1.22503270606733e+002°)
2.32453791184047e+003	(-1.15752237098222e+001dB,1.21806695607063e+002°)
2.37814112809618e+003	(-1.17440680266122e+001dB,1.21123450003805e+002°)
2.43298042003743e+003	(-1.19141208073189e+001dB,1.20453372333631e+002°)
2.48908429123561e+003	(-1.20853356393165e+001dB,1.19796296968066e+002°)
2.54648190254674e+003	(-1.22576675929471e+001dB,1.19152054582741e+002°)
2.60520308726830e+003	(-1.24310731988563e+001dB,1.18520472603837e+002°)
2.66527836664558e+003	(-1.26055104234132e+001dB,1.17901375631951e+002°)
2.72673896573551e+003	(-1.27809386424575e+001dB,1.17294585843770e+002°)
2.78961682963641e+003	(-1.29573186136076e+001dB,1.16699923371993e+002°)
2.85394464009194e+003	(-1.31346124473459e+001dB,1.16117206663906e+002°)
