Freq.	V(vout)
4.11018515300929e+000	-7.68311665402410e-005,-6.19729800981347e-003
4.20496491224037e+000	-8.04151453073025e-005,-6.34017193904881e-003
4.30193026711386e+000	-8.41662935099770e-005,-6.48633808969550e-003
4.40113161687482e+000	-8.80924071781531e-005,-6.63587220872277e-003
4.50262052296127e+000	-9.22016457851982e-005,-6.78885177771970e-003
4.60644973580409e+000	-9.65025491790977e-005,-6.94535605204006e-003
4.71267322224483e+000	-1.01004055301175e-004,-7.10546610078922e-003
4.82134619358582e+000	-1.05715518728899e-004,-7.26926484766865e-003
4.93252513428712e+000	-1.10646730081002e-004,-7.43683711269269e-003
5.04626783132516e+000	-1.15807936324864e-004,-7.60826965479313e-003
5.16263340422846e+000	-1.21209862027972e-004,-7.78365121532697e-003
5.28168233580588e+000	-1.26863731597182e-004,-7.96307256250195e-003
5.40347650358351e+000	-1.32781292551526e-004,-8.14662653673576e-003
5.52807921196649e+000	-1.38974839876386e-004,-8.33440809696367e-003
5.65555522514243e+000	-1.45457241509101e-004,-8.52651436790939e-003
5.78597080074360e+000	-1.52241965008316e-004,-8.72304468833407e-003
5.91939372428539e+000	-1.59343105461791e-004,-8.92410066027855e-003
6.05589334439885e+000	-1.66775414689935e-004,-9.12978619931267e-003
6.19554060887574e+000	-1.74554331804890e-004,-9.34020758580630e-003
6.33840810154470e+000	-1.82696015187772e-004,-9.55547351723535e-003
6.48457007999789e+000	-1.91217375949497e-004,-9.77569516153718e-003
6.63410251418746e+000	-2.00136112943643e-004,-1.00009862115275e-002
6.78708312591213e+000	-2.09470749402873e-004,-1.02314629403923e-002
6.94359142921431e+000	-2.19240671273752e-004,-1.04672442582658e-002
7.10370877170875e+000	-2.29466167328144e-004,-1.07084517699069e-002
7.26751837686421e+000	-2.40168471132940e-004,-1.09552098334845e-002
7.43510538726017e+000	-2.51369804963616e-004,-1.12076456204809e-002
7.60655690884097e+000	-2.63093425750917e-004,-1.14658891767238e-002
7.78196205619051e+000	-2.75363673154029e-004,-1.17300734845538e-002
7.96141199885091e+000	-2.88206019857912e-004,-1.20003345261348e-002
8.14500000870932e+000	-3.01647124196647e-004,-1.22768113479139e-002
8.33282150847739e+000	-3.15714885209483e-004,-1.25596461262340e-002
8.52497412128872e+000	-3.30438500240920e-004,-1.28489842341034e-002
8.72155772144001e+000	-3.45848525201131e-004,-1.31449743091231e-002
8.92267448630226e+000	-3.61976937608360e-004,-1.34477683225728e-002
9.12842894942904e+000	-3.78857202540226e-004,-1.37575216496516e-002
9.33892805488941e+000	-3.96524341626620e-004,-1.40743931408719e-002
9.55428121285378e+000	-4.15015005222751e-004,-1.43985451945966e-002
9.77460035646155e+000	-4.34367547906951e-004,-1.47301438307153e-002
1.00000000000000e+001	-4.54622107454469e-004,-1.50693587654425e-002
1.02305972984251e+001	-4.75820687444849e-004,-1.54163634872292e-002
1.04665121082543e+001	-4.98007243667785e-004,-1.57713353337650e-002
1.07078670498640e+001	-5.21227774499144e-004,-1.61344555700533e-002
1.09547875712234e+001	-5.45530415426867e-004,-1.65059094675335e-002
1.12074020130978e+001	-5.70965537913790e-004,-1.68858863842202e-002
1.14658416757563e+001	-5.97585852792901e-004,-1.72745798458299e-002
1.17302408872162e+001	-6.25446518398905e-004,-1.76721876278524e-002
1.20007370730629e+001	-6.54605253648674e-004,-1.80789118385280e-002
1.22774708278787e+001	-6.85122456292452e-004,-1.84949590026797e-002
1.25605859883189e+001	-7.17061326567000e-004,-1.89205401463473e-002
1.28502297078731e+001	-7.50487996491844e-004,-1.93558708821616e-002
1.31465525333509e+001	-7.85471665059991e-004,-1.98011714953901e-002
1.34497084831303e+001	-8.22084739584841e-004,-2.02566670305828e-002
1.37598551272118e+001	-8.60402983476480e-004,-2.07225873787287e-002
1.40771536691173e+001	-9.00505670731390e-004,-2.11991673648366e-002
1.44017690296787e+001	-9.42475747431666e-004,-2.16866468358356e-002
1.47338699327573e+001	-9.86400000562116e-004,-2.21852707486850e-002
1.50736289929413e+001	-1.03236923446590e-003,-2.26952892585718e-002
1.54212228052647e+001	-1.08047845527262e-003,-2.32169578070611e-002
1.57768320369953e+001	-1.13082706364625e-003,-2.37505372100539e-002
1.61406415215390e+001	-1.18351905621392e-003,-2.42962937453931e-002
1.65128403545105e+001	-1.23866323605124e-003,-2.48544992399415e-002
1.68936219920180e+001	-1.29637343261406e-003,-2.54254311559464e-002
1.72831843512154e+001	-1.35676873152232e-003,-2.60093726764805e-002
1.76817299131726e+001	-1.41997371461684e-003,-2.66066127897380e-002
1.80894658281186e+001	-1.48611871072566e-003,-2.72174463719427e-002
1.85066040231103e+001	-1.55534005759376e-003,-2.78421742686045e-002
1.89333613121855e+001	-1.62778037544571e-003,-2.84811033738390e-002
1.93699595090551e+001	-1.70358885266881e-003,-2.91345467074430e-002
1.98166255423943e+001	-1.78292154412133e-003,-2.98028234893906e-002
2.02735915737920e+001	-1.86594168258825e-003,-3.04862592113916e-002
2.07410951184210e+001	-1.95282000392570e-003,-3.11851857051197e-002
2.12193791684896e+001	-2.04373508645235e-003,-3.18999412066960e-002
2.17086923195407e+001	-2.13887370516635e-003,-3.26308704169684e-002
2.22092888996635e+001	-2.23843120138355e-003,-3.33783245571052e-002
2.27214291016839e+001	-2.34261186841293e-003,-3.41426614189739e-002
2.32453791184045e+001	-2.45162935390317e-003,-3.49242454097396e-002
2.37814112809616e+001	-2.56570707951395e-003,-3.57234475900782e-002
2.43298042003741e+001	-2.68507867858387e-003,-3.65406457053458e-002
2.48908429123559e+001	-2.80998845248595e-003,-3.73762242090043e-002
2.54648190254672e+001	-2.94069184637964e-003,-3.82305742775483e-002
2.60520308726828e+001	-3.07745594508635e-003,-3.91040938161217e-002
2.66527836664556e+001	-3.22055998983292e-003,-3.99971874539567e-002
2.72673896573548e+001	-3.37029591662396e-003,-4.09102665287000e-002
2.78961682963639e+001	-3.52696891701981e-003,-4.18437490586292e-002
2.85394464009192e+001	-3.69089802211145e-003,-4.27980597016884e-002
2.91975583247791e+001	-3.86241671049739e-003,-4.37736297001939e-002
2.98708461318094e+001	-4.04187354107887e-003,-4.47708968099860e-002
3.05596597737761e+001	-4.22963281150055e-003,-4.57903052127100e-002
3.12643572722383e+001	-4.42607524307136e-003,-4.68323054098240e-002
3.19853049046358e+001	-4.63159869300583e-003,-4.78973540968328e-002
3.27228773946670e+001	-4.84661889482958e-003,-4.89859140161399e-002
3.34774581070575e+001	-5.07157022779201e-003,-5.00984537868100e-002
3.42494392468202e+001	-5.30690651612562e-003,-5.12354477094073e-002
3.50392220631093e+001	-5.55310185898346e-003,-5.23973755439649e-002
3.58472170577762e+001	-5.81065149187437e-003,-5.35847222589988e-002
3.66738441987343e+001	-6.08007268039712e-003,-5.47979777493553e-002
3.75195331382434e+001	-6.36190564705312e-003,-5.60376365205228e-002
3.83847234362283e+001	-6.65671453188504e-003,-5.73041973369032e-002
3.92698647887472e+001	-6.96508838765595e-003,-5.85981628313541e-002
4.01754172617275e+001	-7.28764221023412e-003,-5.99200390731689e-002
4.11018515300930e+001	-7.62501800479859e-003,-6.12703350914621e-002
4.20496491224038e+001	-7.97788588841599e-003,-6.26495623507506e-002
4.30193026711388e+001	-8.34694522946381e-003,-6.40582341753213e-002
4.40113161687483e+001	-8.73292582429166e-003,-6.54968651187633e-002
4.50262052296129e+001	-9.13658911140812e-003,-6.69659702748393e-002
4.60644973580411e+001	-9.55872942337190e-003,-6.84660645256241e-002
4.71267322224485e+001	-1.00001752764306e-002,-6.99976617226204e-002
4.82134619358584e+001	-1.04617906978081e-002,-7.15612737962957e-002
4.93252513428714e+001	-1.09444765903666e-002,-7.31574097892482e-002
5.04626783132518e+001	-1.14491721341917e-002,-7.47865748079183e-002
5.16263340422848e+001	-1.19768562244274e-002,-7.64492688874999e-002
5.28168233580590e+001	-1.25285489444562e-002,-7.81459857644199e-002
5.40347650358353e+001	-1.31053130732584e-002,-7.98772115504440e-002
5.52807921196651e+001	-1.37082556254837e-002,-8.16434233021776e-002
5.65555522514245e+001	-1.43385294224482e-002,-8.34450874794077e-002
5.78597080074362e+001	-1.49973346919073e-002,-8.52826582854225e-002
5.91939372428541e+001	-1.56859206940542e-002,-8.71565758821037e-002
6.05589334439887e+001	-1.64055873707551e-002,-8.90672644722824e-002
6.19554060887576e+001	-1.71576870145474e-002,-9.10151302414926e-002
6.33840810154473e+001	-1.79436259533955e-002,-9.30005591509457e-002
6.48457007999791e+001	-1.87648662466148e-002,-9.50239145732015e-002
6.63410251418748e+001	-1.96229273867374e-002,-9.70855347617024e-002
6.78708312591215e+001	-2.05193880013943e-002,-9.91857301450074e-002
6.94359142921434e+001	-2.14558875485319e-002,-1.01324780436265e-001
7.10370877170878e+001	-2.24341279974497e-002,-1.03502931548170e-001
7.26751837686424e+001	-2.34558754872554e-002,-1.05720392303374e-001
7.43510538726019e+001	-2.45229619533507e-002,-1.07977330930099e-001
7.60655690884099e+001	-2.56372867115187e-002,-1.10273871332453e-001
7.78196205619054e+001	-2.68008179880384e-002,-1.12610089124814e-001
7.96141199885094e+001	-2.80155943830343e-002,-1.14986007419490e-001
8.14500000870935e+001	-2.92837262529455e-002,-1.17401592356827e-001
8.33282150847742e+001	-3.06073969965919e-002,-1.19856748366882e-001
8.52497412128875e+001	-3.19888642277972e-002,-1.22351313151910e-001
8.72155772144005e+001	-3.34304608159173e-002,-1.24885052379013e-001
8.92267448630230e+001	-3.49345957739016e-002,-1.27457654072599e-001
9.12842894942907e+001	-3.65037549716804e-002,-1.30068722696660e-001
9.33892805488944e+001	-3.81405016507511e-002,-1.32717772917360e-001
9.55428121285382e+001	-3.98474767137688e-002,-1.35404223037128e-001
9.77460035646158e+001	-4.16273987608186e-002,-1.38127388092208e-001
1.00000000000001e+002	-4.34830638417700e-002,-1.40886472606674e-001
1.02305972984252e+002	-4.54173448917707e-002,-1.43680562997106e-001
1.04665121082543e+002	-4.74331908144704e-002,-1.46508619623565e-001
1.07078670498640e+002	-4.95336251750456e-002,-1.49369468484233e-001
1.09547875712234e+002	-5.17217444624588e-002,-1.52261792553024e-001
1.12074020130979e+002	-5.40007158777318e-002,-1.55184122761825e-001
1.14658416757563e+002	-5.63737746022767e-002,-1.58134828631590e-001
1.17302408872162e+002	-5.88442204975962e-002,-1.61112108559585e-001
1.20007370730630e+002	-6.14154141849230e-002,-1.64113979773415e-001
1.22774708278788e+002	-6.40907724506540e-002,-1.67138267966363e-001
1.25605859883189e+002	-6.68737629208040e-002,-1.70182596632826e-001
1.28502297078732e+002	-6.97678979451708e-002,-1.73244376127439e-001
1.31465525333509e+002	-7.27767276295219e-002,-1.76320792476835e-001
1.34497084831303e+002	-7.59038319519721e-002,-1.79408795978792e-001
1.37598551272118e+002	-7.91528118977910e-002,-1.82505089630079e-001
1.40771536691174e+002	-8.25272795453813e-002,-1.85606117431302e-001
1.44017690296787e+002	-8.60308470349838e-002,-1.88708052624806e-001
1.47338699327573e+002	-8.96671143510938e-002,-1.91806785930000e-001
1.50736289929413e+002	-9.34396558495022e-002,-1.94897913849501e-001
1.54212228052648e+002	-9.73520054605866e-002,-1.97976727129120e-001
1.57768320369953e+002	-1.01407640501972e-001,-2.01038199465012e-001
1.61406415215391e+002	-1.05609964036085e-001,-2.04076976562250e-001
1.65128403545105e+002	-1.09962285711699e-001,-2.07087365660527e-001
1.68936219920180e+002	-1.14467801033209e-001,-2.10063325654801e-001
1.72831843512154e+002	-1.19129569007515e-001,-2.12998457951114e-001
1.76817299131727e+002	-1.23950488125900e-001,-2.15885998210752e-001
1.80894658281187e+002	-1.28933270647578e-001,-2.18718809149003e-001
1.85066040231104e+002	-1.34080415162575e-001,-2.21489374568038e-001
1.89333613121856e+002	-1.39394177424651e-001,-2.24189794816608e-001
1.93699595090552e+002	-1.44876539460049e-001,-2.26811783882242e-001
1.98166255423943e+002	-1.50529176975256e-001,-2.29346668334039e-001
2.02735915737921e+002	-1.56353425106623e-001,-2.31785388345932e-001
2.07410951184211e+002	-1.62350242576993e-001,-2.34118501040876e-001
2.12193791684897e+002	-1.68520174349125e-001,-2.36336186405776e-001
2.17086923195408e+002	-1.74863312893147e-001,-2.38428256034388e-001
2.22092888996636e+002	-1.81379258215092e-001,-2.40384164960858e-001
2.27214291016840e+002	-1.88067076826228e-001,-2.42193026849036e-001
2.32453791184046e+002	-1.94925259867559e-001,-2.43843632802635e-001
2.37814112809617e+002	-2.01951680641355e-001,-2.45324474056907e-001
2.43298042003742e+002	-2.09143551840543e-001,-2.46623768804665e-001
2.48908429123560e+002	-2.16497382807838e-001,-2.47729493396515e-001
2.54648190254672e+002	-2.24008937198599e-001,-2.48629418137252e-001
2.60520308726829e+002	-2.31673191464277e-001,-2.49311147876751e-001
2.66527836664557e+002	-2.39484294616421e-001,-2.49762167563713e-001
2.72673896573549e+002	-2.47435529773403e-001,-2.49969892894411e-001
2.78961682963640e+002	-2.55519278033074e-001,-2.49921726144970e-001
2.85394464009193e+002	-2.63726985252831e-001,-2.49605117225210e-001
2.91975583247792e+002	-2.72049132353484e-001,-2.49007629933984e-001
2.98708461318095e+002	-2.80475209793466e-001,-2.48117013330553e-001
3.05596597737762e+002	-2.88993696884107e-001,-2.46921278063722e-001
3.12643572722384e+002	-2.97592046633613e-001,-2.45408777420816e-001
3.19853049046359e+002	-3.06256676815645e-001,-2.43568292772531e-001
3.27228773946671e+002	-3.14972967956651e-001,-2.41389122997909e-001
3.34774581070576e+002	-3.23725268923029e-001,-2.38861177377455e-001
3.42494392468203e+002	-3.32496910763545e-001,-2.35975071342608e-001
3.50392220631094e+002	-3.41270229422877e-001,-2.32722224368641e-001
3.58472170577763e+002	-3.50026597888067e-001,-2.29094959196443e-001
3.66738441987344e+002	-3.58746468259896e-001,-2.25086601469631e-001
3.75195331382435e+002	-3.67409424155530e-001,-2.20691578778560e-001
3.83847234362284e+002	-3.75994243746975e-001,-2.15905518015043e-001
3.92698647887473e+002	-3.84478973622231e-001,-2.10725339863171e-001
4.01754172617276e+002	-3.92841013523029e-001,-2.05149349186107e-001
4.11018515300931e+002	-4.01057211866200e-001,-1.99177320017405e-001
4.20496491224040e+002	-4.09103971796222e-001,-1.92810573833055e-001
4.30193026711389e+002	-4.16957367346965e-001,-1.86052049767300e-001
4.40113161687485e+002	-4.24593269113317e-001,-1.78906365445909e-001
4.50262052296130e+002	-4.31987478651828e-001,-1.71379867144957e-001
4.60644973580413e+002	-4.39115870646888e-001,-1.63480668044626e-001
4.71267322224486e+002	-4.45954541699738e-001,-1.55218673435157e-001
4.82134619358586e+002	-4.52479964425550e-001,-1.46605591848265e-001
4.93252513428715e+002	-4.58669145383870e-001,-1.37654931229615e-001
5.04626783132520e+002	-4.64499785223946e-001,-1.28381979437143e-001
5.16263340422850e+002	-4.69950439303744e-001,-1.18803768542353e-001
5.28168233580592e+002	-4.75000676943623e-001,-1.08939022626129e-001
5.40347650358355e+002	-4.79631237406804e-001,-9.88080889922224e-002
5.52807921196653e+002	-4.83824180662099e-001,-8.84328529669233e-002
5.65555522514247e+002	-4.87563030982498e-001,-7.78366367073260e-002
5.78597080074364e+002	-4.90832911467930e-001,-6.70440826977714e-002
5.91939372428543e+002	-4.93620667652815e-001,-5.60810228684224e-002
6.05589334439890e+002	-4.95914978468639e-001,-4.49743345160356e-002
6.19554060887578e+002	-4.97706452977628e-001,-3.37517844379365e-002
6.33840810154475e+002	-4.98987711473527e-001,-2.24418629013812e-002
6.48457007999794e+002	-4.99753449756167e-001,-1.10736092553368e-002
6.63410251418750e+002	-5.00000485623779e-001,3.23568854397282e-004
6.78708312591217e+002	-4.99727786885983e-001,1.17200805861364e-002
6.94359142921436e+002	-4.98936480475143e-001,2.30863391582106e-002
7.10370877170880e+002	-4.97629842518395e-001,3.43929490576003e-002
7.26751837686426e+002	-4.95813269520305e-001,4.56108910001903e-002
7.43510538726022e+002	-4.93494231090306e-001,5.67117024842367e-002
7.60655690884102e+002	-4.90682204923537e-001,6.76676518604687e-002
7.78196205619056e+002	-4.87388595001593e-001,7.84519039640285e-002
7.96141199885097e+002	-4.83626634216081e-001,8.90386755083542e-002
8.14500000870938e+002	-4.79411272827377e-001,9.94033786273637e-002
8.33282150847744e+002	-4.74759054349404e-001,1.09522751164269e-001
8.52497412128878e+002	-4.69687980595574e-001,1.19374972537389e-001
8.72155772144008e+002	-4.64217367729292e-001,1.28939764259409e-001
8.92267448630233e+002	-4.58367695232887e-001,1.38198474441664e-001
9.12842894942911e+002	-4.52160449742108e-001,1.47134145871790e-001
9.33892805488947e+002	-4.45617965689848e-001,1.55731567507049e-001
9.55428121285385e+002	-4.38763264664751e-001,1.63977309470191e-001
9.77460035646162e+002	-4.31619895320182e-001,1.71859741865933e-001
1.00000000000001e+003	-4.24211775569988e-001,1.79369037949606e-001
1.02305972984252e+003	-4.16563038683987e-001,1.86497162370805e-001
1.04665121082544e+003	-4.08697884751189e-001,1.93237845383292e-001
1.07078670498641e+003	-4.00640438818758e-001,1.99586544053097e-001
1.09547875712234e+003	-3.92414616841541e-001,2.05540391612362e-001
1.12074020130979e+003	-3.84044000398321e-001,2.11098136192285e-001
1.14658416757563e+003	-3.75551720947707e-001,2.16260070229320e-001
1.17302408872163e+003	-3.66960354215197e-001,2.21027951872155e-001
1.20007370730630e+003	-3.58291825126431e-001,2.25404919725797e-001
1.22774708278788e+003	-3.49567323531498e-001,2.29395402256389e-001
1.25605859883190e+003	-3.40807230807219e-001,2.33005023145748e-001
1.28502297078732e+003	-3.32031057277452e-001,2.36240503833595e-001
1.31465525333510e+003	-3.23257390258692e-001,2.39109564419321e-001
1.34497084831304e+003	-3.14503852422638e-001,2.41620824015276e-001
1.37598551272119e+003	-3.05787070064509e-001,2.43783701556805e-001
1.40771536691174e+003	-2.97122650782134e-001,2.45608317978227e-001
1.44017690296788e+003	-2.88525170001733e-001,2.47105400564753e-001
1.47338699327574e+003	-2.80008165731692e-001,2.48286190189598e-001
1.50736289929414e+003	-2.71584140888164e-001,2.49162352043274e-001
1.54212228052648e+003	-2.63264572510344e-001,2.49745890363114e-001
1.57768320369954e+003	-2.55059927170953e-001,2.50049067574716e-001
1.61406415215391e+003	-2.46979681885848e-001,2.50084328165679e-001
1.65128403545106e+003	-2.39032349836433e-001,2.49864227525604e-001
1.68936219920181e+003	-2.31225510233836e-001,2.49401365907989e-001
1.72831843512155e+003	-2.23565841680514e-001,2.48708327595947e-001
1.76817299131728e+003	-2.16059158413638e-001,2.47797625289589e-001
1.80894658281188e+003	-2.08710448850453e-001,2.46681649674550e-001
1.85066040231105e+003	-2.01523915894130e-001,2.45372624081131e-001
1.89333613121857e+003	-1.94503018499595e-001,2.43882564100262e-001
1.93699595090553e+003	-1.87650514041301e-001,2.42223241986410e-001
1.98166255423944e+003	-1.80968501067767e-001,2.40406155648007e-001
2.02735915737922e+003	-1.74458462070559e-001,2.38442502002625e-001
2.07410951184212e+003	-1.68121305938220e-001,2.36343154456059e-001
2.12193791684898e+003	-1.61957409804867e-001,2.34118644252537e-001
2.17086923195409e+003	-1.55966660044452e-001,2.31779145434529e-001
2.22092888996637e+003	-1.50148492197047e-001,2.29334463147417e-001
2.27214291016841e+003	-1.44501929648973e-001,2.26794025023728e-001
2.32453791184047e+003	-1.39025620921343e-001,2.24166875384413e-001
2.37814112809618e+003	-1.33717875450764e-001,2.21461672000222e-001
2.43298042003743e+003	-1.28576697773456e-001,2.18686685163746e-001
2.48908429123561e+003	-1.23599820048872e-001,2.15849798831994e-001
2.54648190254674e+003	-1.18784732880624e-001,2.12958513610140e-001
2.60520308726830e+003	-1.14128714412539e-001,2.10019951358833e-001
2.66527836664558e+003	-1.09628857694549e-001,2.07040861219896e-001
2.72673896573551e+003	-1.05282096328471e-001,2.04027626868305e-001
2.78961682963641e+003	-1.01085228416493e-001,2.00986274811387e-001
2.85394464009194e+003	-9.70349388458686e-002,1.97922483569688e-001
2.91975583247793e+003	-9.31278199534170e-002,1.94841593586643e-001
2.98708461318096e+003	-8.93603906193989e-002,1.91748617727627e-001
3.05596597737763e+003	-8.57291138482217e-002,1.88648252240815e-001
3.12643572722386e+003	-8.22304128960924e-002,1.85544888064873e-001
3.19853049046361e+003	-7.88606860109937e-002,1.82442622379518e-001
3.27228773946672e+003	-7.56163198515499e-002,1.79345270306155e-001
3.34774581070578e+003	-7.24937016532904e-002,1.76256376675977e-001
3.42494392468205e+003	-6.94892302115941e-002,1.73179227792472e-001
3.50392220631095e+003	-6.65993257500002e-002,1.70116863124431e-001
3.58472170577765e+003	-6.38204387425119e-002,1.67072086873664e-001
3.66738441987346e+003	-6.11490577571708e-002,1.64047479369408e-001
3.75195331382437e+003	-5.85817163864267e-002,1.61045408248520e-001
3.83847234362286e+003	-5.61149993281095e-002,1.58068039386826e-001
3.92698647887475e+003	-5.37455476786077e-002,1.55117347553029e-001
4.01754172617278e+003	-5.14700634974550e-002,1.52195126761720e-001
4.11018515300933e+003	-4.92853137001933e-002,1.49303000306935e-001
4.20496491224042e+003	-4.71881333330125e-002,1.46442430461915e-001
4.30193026711391e+003	-4.51754282812096e-002,1.43614727834538e-001
4.40113161687487e+003	-4.32441774594475e-002,1.40821060371344e-001
4.50262052296133e+003	-4.13914345299681e-002,1.38062462005952e-001
4.60644973580415e+003	-3.96143291917807e-002,1.35339840950415e-001
4.71267322224489e+003	-3.79100680812098e-002,1.32653987630234e-001
4.82134619358588e+003	-3.62759353219167e-002,1.30005582265736e-001
4.93252513428718e+003	-3.47092927592793e-002,1.27395202104335e-001
5.04626783132522e+003	-3.32075799122474e-002,1.24823328309414e-001
5.16263340422852e+003	-3.17683136732188e-002,1.22290352512975e-001
5.28168233580594e+003	-3.03890877838757e-002,1.19796583040063e-001
5.40347650358358e+003	-2.90675721135379e-002,1.17342250813911e-001
5.52807921196656e+003	-2.78015117635078e-002,1.14927514951177e-001
5.65555522514250e+003	-2.65887260201427e-002,1.12552468057458e-001
5.78597080074367e+003	-2.54271071765196e-002,1.10217141233321e-001
5.91939372428546e+003	-2.43146192413439e-002,1.07921508801615e-001
6.05589334439893e+003	-2.32492965523470e-002,1.05665492766681e-001
6.19554060887581e+003	-2.22292423091913e-002,1.03448967016574e-001
6.33840810154478e+003	-2.12526270405395e-002,1.01271761278804e-001
6.48457007999797e+003	-2.03176870171166e-002,9.91336648407466e-002
6.63410251418754e+003	-1.94227226235107e-002,9.70344300450584e-002
6.78708312591221e+003	-1.85660966979132e-002,9.49737755707323e-002
6.94359142921439e+003	-1.77462328499551e-002,9.29513895100492e-002
7.10370877170883e+003	-1.69616137644450e-002,9.09669322513465e-002
7.26751837686430e+003	-1.62107794991391e-002,8.90200391774722e-002
7.43510538726025e+003	-1.54923257824474e-002,8.71103231892384e-002
7.60655690884105e+003	-1.48049023174029e-002,8.52373770631642e-002
7.78196205619060e+003	-1.41472110972793e-002,8.34007756522667e-002
7.96141199885100e+003	-1.35180047367696e-002,8.16000779383068e-002
8.14500000870941e+003	-1.29160848233075e-002,7.98348289438982e-002
8.33282150847748e+003	-1.23403002918866e-002,7.81045615120781e-002
8.52497412128882e+003	-1.17895458258957e-002,7.64087979610046e-002
8.72155772144012e+003	-1.12627602872007e-002,7.47470516209166e-002
8.92267448630237e+003	-1.07589251770315e-002,7.31188282601431e-002
9.12842894942915e+003	-1.02770631296488e-002,7.15236274068679e-002
9.33892805488952e+003	-9.81623644048789e-003,6.99609435726810e-002
