Freq.	V(vo)
3.19853049046357e+003	(-5.39790569285158e+001dB,1.17409971289487e-001°)
3.27228773946669e+003	(-5.39790559298242e+001dB,1.20117409164652e-001°)
3.34774581070574e+003	(-5.39790548714821e+001dB,1.22887280183425e-001°)
3.42494392468201e+003	(-5.39790537766290e+001dB,1.25721022794004e-001°)
3.50392220631091e+003	(-5.39790526220699e+001dB,1.28620110815959e-001°)
3.58472170577761e+003	(-5.39790514159866e+001dB,1.31586050265704e-001°)
3.66738441987342e+003	(-5.39790501539087e+001dB,1.34620383714072e-001°)
3.75195331382432e+003	(-5.39790488375025e+001dB,1.37724687203780e-001°)
3.83847234362282e+003	(-5.39790474473067e+001dB,1.40900575212073e-001°)
3.92698647887470e+003	(-5.39790460079052e+001dB,1.44149697011416e-001°)
4.01754172617274e+003	(-5.39790444912170e+001dB,1.47473742844980e-001°)
4.11018515300928e+003	(-5.39790429131100e+001dB,1.50874439092180e-001°)
4.20496491224037e+003	(-5.39790412557226e+001dB,1.54353554505151e-001°)
4.30193026711386e+003	(-5.39790395157290e+001dB,1.57912896845898e-001°)
4.40113161687481e+003	(-5.39790376981236e+001dB,1.61554315852797e-001°)
4.50262052296127e+003	(-5.39790357992321e+001dB,1.65279703952648e-001°)
4.60644973580409e+003	(-5.39790338047831e+001dB,1.69090998341951e-001°)
4.71267322224483e+003	(-5.39790317255236e+001dB,1.72990179026053e-001°)
4.82134619358582e+003	(-5.39790295341417e+001dB,1.76979273594663e-001°)
4.93252513428712e+003	(-5.39790272599811e+001dB,1.81060353408706e-001°)
5.04626783132516e+003	(-5.39790248690184e+001dB,1.85235541860307e-001°)
5.16263340422846e+003	(-5.39790223733274e+001dB,1.89507007347193e-001°)
5.28168233580588e+003	(-5.39790197532003e+001dB,1.93876970908056e-001°)
5.40347650358351e+003	(-5.39790170118326e+001dB,1.98347703421887e-001°)
5.52807921196649e+003	(-5.39790141522000e+001dB,2.02921528280890e-001°)
5.65555522514243e+003	(-5.39790111496254e+001dB,2.07600823279102e-001°)
5.78597080074360e+003	(-5.39790080065565e+001dB,2.12388020146015e-001°)
5.91939372428539e+003	(-5.39790047209276e+001dB,2.17285606576569e-001°)
6.05589334439885e+003	(-5.39790012777829e+001dB,2.22296128853926e-001°)
6.19554060887574e+003	(-5.39789976786927e+001dB,2.27422190189893e-001°)
6.33840810154470e+003	(-5.39789939059530e+001dB,2.32666455716934e-001°)
6.48457007999789e+003	(-5.39789899667582e+001dB,2.38031649466922e-001°)
6.63410251418746e+003	(-5.39789858385506e+001dB,2.43520561718788e-001°)
6.78708312591213e+003	(-5.39789815193801e+001dB,2.49136043834630e-001°)
6.94359142921431e+003	(-5.39789769922358e+001dB,2.54881015827173e-001°)
7.10370877170875e+003	(-5.39789722585953e+001dB,2.60758462176450e-001°)
7.26751837686421e+003	(-5.39789673090842e+001dB,2.66771437249451e-001°)
7.43510538726016e+003	(-5.39789621190422e+001dB,2.72923067819986e-001°)
7.60655690884096e+003	(-5.39789566949932e+001dB,2.79216549264689e-001°)
7.78196205619050e+003	(-5.39789510155651e+001dB,2.85655153196905e-001°)
7.96141199885091e+003	(-5.39789450715884e+001dB,2.92242225811075e-001°)
8.14500000870932e+003	(-5.39789388427457e+001dB,2.98981191448488e-001°)
8.33282150847739e+003	(-5.39789323292799e+001dB,3.05875550666235e-001°)
8.52497412128872e+003	(-5.39789255161029e+001dB,3.12928886657512e-001°)
8.72155772144001e+003	(-5.39789183833276e+001dB,3.20144865882095e-001°)
8.92267448630227e+003	(-5.39789109103801e+001dB,3.27527239165643e-001°)
9.12842894942904e+003	(-5.39789030992552e+001dB,3.35079840962358e-001°)
9.33892805488941e+003	(-5.39788949174923e+001dB,3.42806598243814e-001°)
9.55428121285378e+003	(-5.39788863551177e+001dB,3.50711525823752e-001°)
9.77460035646154e+003	(-5.39788773950526e+001dB,3.58798731493543e-001°)
1.00000000000000e+004	(-5.39788680131523e+001dB,3.67072418838452e-001°)
