time	V(vo)
5.384647491024898e-004	1.409766e+000
5.384715241233851e-004	1.416265e+000
5.384799980758579e-004	1.421817e+000
5.384901898355616e-004	1.426158e+000
5.385026634437569e-004	1.429275e+000
5.385190857037672e-004	1.431313e+000
5.385359471443467e-004	1.431908e+000
5.385590801437992e-004	1.431317e+000
5.385806956129507e-004	1.429917e+000
5.386046758987813e-004	1.427708e+000
5.386305923603024e-004	1.424873e+000
5.386638527864571e-004	1.420885e+000
5.386954006952293e-004	1.416965e+000
5.387392581497747e-004	1.411552e+000
5.387817854867309e-004	1.406548e+000
5.388497270906665e-004	1.399131e+000
5.389156144878029e-004	1.392653e+000
5.390354540506527e-004	1.382163e+000
5.391463677522773e-004	1.373412e+000
5.393681951555266e-004	1.357238e+000
5.395945355109247e-004	1.341330e+000
5.399764529081879e-004	1.314972e+000
5.404843077935585e-004	1.280327e+000
5.415000175642996e-004	1.212449e+000
5.435314371057820e-004	1.080673e+000
5.454102193434265e-004	9.636596e-001
5.476082325098700e-004	8.326205e-001
5.500017032046093e-004	6.935753e-001
5.501058161585922e-004	6.874670e-001
5.503140420665580e-004	6.748284e-001
5.507304938824897e-004	6.482686e-001
5.510481258623114e-004	6.260810e-001
5.512100035699731e-004	6.133063e-001
5.512504729968885e-004	6.096030e-001
5.513314118507193e-004	6.008577e-001
5.514240014560014e-004	5.884722e-001
5.514857293595419e-004	5.771989e-001
5.515305062803920e-004	5.651979e-001
5.515711750003141e-004	5.485861e-001
5.516108323168368e-004	5.234478e-001
5.516522362432872e-004	5.031549e-001
5.516979317132492e-004	5.319306e-001
5.517108432922461e-004	5.869604e-001
5.517189866144500e-004	6.653785e-001
5.517312626349768e-004	8.217345e-001
5.517460857103406e-004	1.000085e+000
5.517609726351773e-004	1.131931e+000
5.517729027758637e-004	1.200338e+000
5.517870373959124e-004	1.264025e+000
5.518005312517319e-004	1.323995e+000
5.518063955325184e-004	1.345803e+000
5.518147888115789e-004	1.367204e+000
5.518202596613744e-004	1.376534e+000
5.518267747866134e-004	1.384029e+000
5.518327338483385e-004	1.389033e+000
5.518396228244396e-004	1.393202e+000
5.518476032258534e-004	1.396619e+000
5.518576297322484e-004	1.399444e+000
5.518708936465246e-004	1.401598e+000
5.518879124392441e-004	1.402782e+000
5.519077842876972e-004	1.402826e+000
5.519290730698655e-004	1.401877e+000
5.519532950289236e-004	1.400040e+000
5.519782984762387e-004	1.397611e+000
5.520164821955000e-004	1.393381e+000
5.520519384073284e-004	1.389237e+000
5.521110535443010e-004	1.382338e+000
5.521661359073018e-004	1.376302e+000
5.522679423066499e-004	1.366216e+000
5.523624421038426e-004	1.357938e+000
5.525283769497239e-004	1.345012e+000
5.527035448658674e-004	1.332331e+000
5.529805554489360e-004	1.313056e+000
5.532921603800835e-004	1.291698e+000
5.538462913688642e-004	1.254204e+000
5.549511703394032e-004	1.181098e+000
5.571609282804813e-004	1.039621e+000
5.591774016756203e-004	9.161105e-001
5.616958052274765e-004	7.663045e-001
5.639899251720371e-004	6.281360e-001
5.640827775861778e-004	6.213880e-001
5.642684824144592e-004	6.044840e-001
5.643667906846381e-004	5.932968e-001
5.644280694290508e-004	5.837682e-001
5.644841004214026e-004	5.714946e-001
5.645266932536428e-004	5.575858e-001
5.645664047685601e-004	5.373932e-001
5.646066719733751e-004	5.088217e-001
5.646551700191180e-004	4.795880e-001
5.646714920238543e-004	4.948802e-001
5.646805063343317e-004	5.369871e-001
5.646880623052170e-004	6.103435e-001
5.646984668985286e-004	7.542954e-001
5.647086473458010e-004	9.088258e-001
5.647210249935371e-004	1.073485e+000
5.647328656026373e-004	1.185050e+000
5.647439844251456e-004	1.252832e+000
5.647564248670299e-004	1.312768e+000
5.647693163355665e-004	1.374249e+000
5.647749019738313e-004	1.398220e+000
5.647810194075857e-004	1.417851e+000
5.647863867697829e-004	1.429755e+000
5.647919734351546e-004	1.438255e+000
5.647985980496484e-004	1.445340e+000
5.648063234874474e-004	1.451046e+000
5.648159321745908e-004	1.455718e+000
5.648273981152521e-004	1.459084e+000
5.648431893864159e-004	1.461512e+000
5.648586683187470e-004	1.462386e+000
5.648786947363345e-004	1.462157e+000
5.648995980247522e-004	1.460987e+000
5.649228176586690e-004	1.458952e+000
5.649470202464718e-004	1.456299e+000
5.649823604974361e-004	1.451924e+000
5.650156071570830e-004	1.447597e+000
5.650701859465931e-004	1.440518e+000
5.651206439913918e-004	1.434383e+000
5.652127440706026e-004	1.424298e+000
5.652976624677152e-004	1.416194e+000
5.654636528611066e-004	1.402437e+000
5.656278016312982e-004	1.390087e+000
5.659001772429720e-004	1.370717e+000
5.661857563900591e-004	1.350793e+000
5.667100225189108e-004	1.314678e+000
5.676752382558365e-004	1.249423e+000
5.696056697296880e-004	1.122650e+000
5.716248659609085e-004	9.952321e-001
5.737735128101777e-004	8.658208e-001
5.761855744190440e-004	7.238969e-001
5.776025246456779e-004	6.390833e-001
5.776288454590475e-004	6.373653e-001
5.776814870857867e-004	6.336319e-001
5.777867703392651e-004	6.255720e-001
5.779973368462219e-004	6.072518e-001
5.781045981514009e-004	5.957124e-001
5.781715598841583e-004	5.860415e-001
5.782294215465380e-004	5.745242e-001
5.782719018472852e-004	5.622025e-001
5.783118208485811e-004	5.444784e-001
5.783516500402683e-004	5.172920e-001
5.783937475193764e-004	4.837753e-001
5.784214414709203e-004	4.796029e-001
5.784335610947470e-004	5.079674e-001
5.784407964744014e-004	5.587733e-001
5.784497059592288e-004	6.655911e-001
5.784595908131547e-004	8.152510e-001
5.784707224619457e-004	9.844058e-001
5.784827621664847e-004	1.132221e+000
5.784927505762822e-004	1.215055e+000
5.785036865511053e-004	1.275566e+000
5.785155507505266e-004	1.332340e+000
5.785264708552656e-004	1.385094e+000
5.785318894864683e-004	1.408425e+000
5.785382455844550e-004	1.428587e+000
5.785440990674839e-004	1.441216e+000
5.785501173345251e-004	1.449987e+000
5.785564842241076e-004	1.456424e+000
5.785647063040394e-004	1.462070e+000
5.785752181447104e-004	1.466756e+000
5.785869842542172e-004	1.469838e+000
5.786027076152822e-004	1.471879e+000
5.786192346796493e-004	1.472519e+000
5.786413121915726e-004	1.471971e+000
5.786624485007300e-004	1.470559e+000
5.786859773723363e-004	1.468287e+000
5.787110673945377e-004	1.465378e+000
5.787416605452989e-004	1.461461e+000
5.787722615141425e-004	1.457382e+000
5.788182245277368e-004	1.451280e+000
5.788603494480955e-004	1.445967e+000
5.789309308894799e-004	1.437777e+000
5.789969638852748e-004	1.430949e+000
5.791151280502343e-004	1.420208e+000
5.792265341225709e-004	1.411188e+000
5.794493462672441e-004	1.394675e+000
5.796759725115410e-004	1.378557e+000
5.800604100076576e-004	1.351751e+000
5.805715742261061e-004	1.316514e+000
5.815939026630033e-004	1.247450e+000
5.836385595367977e-004	1.113351e+000
5.855960739626230e-004	9.900541e-001
5.877239609225537e-004	8.621244e-001
5.901295679472460e-004	7.216707e-001
5.909975250901122e-004	6.708823e-001
5.910689004170861e-004	6.665624e-001
5.912116510710338e-004	6.575260e-001
5.914971523789292e-004	6.388070e-001
5.915659445307203e-004	6.340190e-001
5.917035288343025e-004	6.234212e-001
5.918982428818313e-004	6.068496e-001
5.919297678238534e-004	6.037164e-001
5.919928177078976e-004	5.960312e-001
5.920808471114194e-004	5.822542e-001
5.921419242479829e-004	5.683514e-001
5.921864031480184e-004	5.524010e-001
5.922260009243645e-004	5.298305e-001
5.922663764589637e-004	5.034612e-001
5.923135501400062e-004	4.974048e-001
5.923280891105073e-004	5.327441e-001
5.923359518409283e-004	5.910974e-001
5.923458104481608e-004	7.106882e-001
5.923565187093478e-004	8.619245e-001
5.923708278715002e-004	1.041980e+000
5.923864397017730e-004	1.179244e+000
5.923990679143446e-004	1.250998e+000
5.924124557114405e-004	1.313277e+000
5.924216316895755e-004	1.355948e+000
5.924270024776354e-004	1.377244e+000
5.924348633629845e-004	1.399353e+000
5.924403964321232e-004	1.409812e+000
5.924469958786003e-004	1.418086e+000
5.924536400126241e-004	1.423877e+000
5.924634798482871e-004	1.429605e+000
5.924739650120663e-004	1.433468e+000
5.924880771102530e-004	1.436363e+000
5.925036595127105e-004	1.437807e+000
5.925233949564723e-004	1.438069e+000
5.925446249758960e-004	1.437223e+000
5.925698389666329e-004	1.435295e+000
5.925953888228912e-004	1.432734e+000
5.926207840436154e-004	1.429807e+000
5.926474797367141e-004	1.426516e+000
5.926765806492887e-004	1.422839e+000
5.927092690613169e-004	1.418734e+000
5.927468453917605e-004	1.414167e+000
5.927898451429868e-004	1.409240e+000
5.928536396521360e-004	1.402488e+000
5.929190477411333e-004	1.396205e+000
5.930145304435738e-004	1.387918e+000
5.931129581016244e-004	1.380105e+000
5.932671573268622e-004	1.368670e+000
5.934207020574113e-004	1.357725e+000
5.936738685757763e-004	1.340069e+000
5.940238732416295e-004	1.315928e+000
5.946221738280728e-004	1.275109e+000
5.954558872973300e-004	1.219139e+000
5.968074808087669e-004	1.130716e+000
5.987976620797259e-004	1.005187e+000
6.010389995129459e-004	8.699064e-001
6.034617761218824e-004	7.285627e-001
6.035975350988821e-004	7.207209e-001
6.038690530528816e-004	7.048860e-001
6.044120889608806e-004	6.723510e-001
6.048502034065532e-004	6.450037e-001
6.049388039183251e-004	6.390642e-001
6.051160049418688e-004	6.260242e-001
6.052961667450938e-004	6.114926e-001
6.053349416577623e-004	6.078961e-001
6.054124914830993e-004	5.993214e-001
6.055036190988470e-004	5.867693e-001
6.055650059805661e-004	5.751284e-001
6.056087927409321e-004	5.628257e-001
6.056489163534782e-004	5.455474e-001
6.056885507962506e-004	5.191820e-001
6.057303183010816e-004	4.877376e-001
6.057622355531931e-004	4.866248e-001
6.057752257860617e-004	5.219892e-001
6.057826193879507e-004	5.797408e-001
6.057923935889322e-004	7.039704e-001
6.058027527716195e-004	8.594888e-001
6.058159541566470e-004	1.041864e+000
6.058296760234267e-004	1.179322e+000
6.058409922376101e-004	1.251659e+000
6.058540398917765e-004	1.314963e+000
6.058666621052293e-004	1.375267e+000
6.058722084556196e-004	1.399104e+000
6.058783352332846e-004	1.418740e+000
6.058839825866981e-004	1.431165e+000
6.058898133341202e-004	1.439914e+000
6.058962901510660e-004	1.446697e+000
6.059042297096986e-004	1.452380e+000
6.059146090595838e-004	1.457231e+000
6.059260661180931e-004	1.460423e+000
6.059418207304175e-004	1.462656e+000
6.059578781631368e-004	1.463413e+000
6.059801768594055e-004	1.462991e+000
6.060008367171438e-004	1.461712e+000
6.060239698095556e-004	1.459571e+000
6.060489713707424e-004	1.456759e+000
6.060812180279119e-004	1.452721e+000
6.061118558959969e-004	1.448705e+000
6.061548480944308e-004	1.443069e+000
6.061971371241502e-004	1.437775e+000
6.062641578236795e-004	1.430020e+000
6.063290165589525e-004	1.423298e+000
6.064419200736927e-004	1.412965e+000
6.065527651726333e-004	1.403938e+000
6.067738852559918e-004	1.387502e+000
6.069947638997654e-004	1.371794e+000
6.073662471074486e-004	1.345926e+000
6.078549875630140e-004	1.312276e+000
6.088324684741449e-004	1.246269e+000
6.107874302964067e-004	1.118029e+000
6.127877588611089e-004	9.919638e-001
6.149346090004548e-004	8.628107e-001
6.173439770658148e-004	7.221079e-001
6.182391757607182e-004	6.697168e-001
6.183081142914188e-004	6.655411e-001
6.184459913528201e-004	6.568045e-001
6.187217454756225e-004	6.387191e-001
6.187906840063231e-004	6.339268e-001
6.189285610677243e-004	6.233274e-001
6.191248813642176e-004	6.066468e-001
6.191565224226603e-004	6.035072e-001
6.192198045395457e-004	5.958075e-001
6.193078962485327e-004	5.820524e-001
6.193689894955720e-004	5.681901e-001
6.194134644398412e-004	5.523067e-001
6.194530512265759e-004	5.298443e-001
6.194934039162768e-004	5.033075e-001
6.195406301339414e-004	4.959330e-001
6.195552006963864e-004	5.302414e-001
6.195631039107360e-004	5.878885e-001
6.195727782341613e-004	7.043416e-001
6.195833933367231e-004	8.543429e-001
6.195980142969024e-004	1.040404e+000
6.196129903639151e-004	1.174810e+000
6.196252607956345e-004	1.245535e+000
6.196386116973222e-004	1.307717e+000
6.196488243522321e-004	1.355269e+000
6.196542766903171e-004	1.377001e+000
6.196623791958475e-004	1.399812e+000
6.196681017134003e-004	1.410572e+000
6.196745837103601e-004	1.418607e+000
6.196813200569666e-004	1.424398e+000
6.196911332940031e-004	1.430035e+000
6.197018380754249e-004	1.433916e+000
6.197157677820550e-004	1.436718e+000
6.197317424117106e-004	1.438151e+000
6.197511177099543e-004	1.438373e+000
6.197729438434785e-004	1.437474e+000
6.197975177435461e-004	1.435574e+000
6.198239041968575e-004	1.432903e+000
6.198512121800579e-004	1.429736e+000
6.198777429170250e-004	1.426453e+000
6.199022240553181e-004	1.423350e+000
6.199310129772276e-004	1.419714e+000
6.199620633504309e-004	1.415905e+000
6.200095752836249e-004	1.410367e+000
6.200612830863498e-004	1.404784e+000
6.201359903441122e-004	1.397443e+000
6.202131421797696e-004	1.390593e+000
6.203245568044826e-004	1.381594e+000
6.204458655388132e-004	1.372468e+000
6.206156929209448e-004	1.360280e+000
6.208097011453855e-004	1.346683e+000
6.211133763684469e-004	1.325660e+000
6.215048688305769e-004	1.298815e+000
6.222878537548368e-004	1.245959e+000
6.238538236033566e-004	1.143042e+000
6.261093867444813e-004	1.000416e+000
6.283319360330204e-004	8.660684e-001
6.303251524036242e-004	7.495692e-001
6.314516484738037e-004	6.842434e-001
6.315671084098303e-004	6.773926e-001
6.317980282818834e-004	6.629866e-001
6.322598680259896e-004	6.320551e-001
6.324872387384631e-004	6.151456e-001
6.325243208449322e-004	6.119595e-001
6.325984850578705e-004	6.043985e-001
6.327210191571232e-004	5.888640e-001
6.327952851226172e-004	5.756934e-001
6.328415762016043e-004	5.631522e-001
6.328820158921378e-004	5.461313e-001
6.329212781733017e-004	5.204979e-001
6.329627247031109e-004	4.914137e-001
6.329984568367833e-004	4.949639e-001
6.330118523830914e-004	5.366194e-001
6.330194265882229e-004	6.010822e-001
6.330305583166514e-004	7.477145e-001
6.330418632100781e-004	9.134583e-001
6.330543324280557e-004	1.073505e+000
6.330661101985825e-004	1.179644e+000
6.330773509524665e-004	1.245616e+000
6.330898666824169e-004	1.304945e+000
6.331030388825132e-004	1.366864e+000
6.331086760421007e-004	1.390004e+000
6.331154279072844e-004	1.409984e+000
6.331208377939070e-004	1.420915e+000
6.331264746983128e-004	1.428738e+000
6.331326009009257e-004	1.434846e+000
6.331396944967651e-004	1.439886e+000
6.331479025667907e-004	1.443875e+000
6.331592214593779e-004	1.447344e+000
6.331733557795384e-004	1.449752e+000
6.331892325620246e-004	1.450846e+000
6.332090229127758e-004	1.450816e+000
6.332296455145138e-004	1.449809e+000
6.332520613725831e-004	1.447975e+000
6.332766471187439e-004	1.445401e+000
6.333106000576790e-004	1.441337e+000
6.333424219794898e-004	1.437287e+000
6.333894919397742e-004	1.431252e+000
6.334351521174211e-004	1.425668e+000
6.335129694591446e-004	1.416919e+000
6.335890634789918e-004	1.409346e+000
6.337292612046691e-004	1.397170e+000
6.338690079903451e-004	1.386311e+000
6.341218438141164e-004	1.368072e+000
6.343650349508043e-004	1.351031e+000
6.348027415754651e-004	1.320802e+000
6.354534362740548e-004	1.276456e+000
6.367548256712343e-004	1.190068e+000
6.393576044655934e-004	1.023688e+000
6.415787912221352e-004	8.883297e-001
6.440489378458580e-004	7.437440e-001
6.443350791813155e-004	7.272102e-001
6.449073618522305e-004	6.937916e-001
6.454204095347544e-004	6.630993e-001
6.455338730609928e-004	6.560112e-001
6.457608001134696e-004	6.408603e-001
6.460310780436543e-004	6.215274e-001
6.460807666861307e-004	6.175590e-001
6.461801439710835e-004	6.083617e-001
6.463042985366544e-004	5.946529e-001
6.463753725576162e-004	5.843560e-001
6.464285107348279e-004	5.735282e-001
6.464732290816866e-004	5.601633e-001
6.465132684461476e-004	5.417398e-001
6.465533397841726e-004	5.134813e-001
6.465959669060447e-004	4.783791e-001
6.466191680815181e-004	4.744849e-001
6.466303103188817e-004	4.993714e-001
6.466375499422357e-004	5.478125e-001
6.466462611557615e-004	6.493194e-001
6.466560113796904e-004	7.969263e-001
6.466663342072283e-004	9.587588e-001
6.466781224955565e-004	1.113588e+000
6.466881711691147e-004	1.205322e+000
6.466988120711420e-004	1.268883e+000
6.467106713871585e-004	1.326702e+000
6.467235159133825e-004	1.388952e+000
6.467290560001010e-004	1.413250e+000
6.467349994580174e-004	1.432844e+000
6.467404165388180e-004	1.445172e+000
6.467460338363712e-004	1.453933e+000
6.467524544847011e-004	1.460952e+000
6.467600979562746e-004	1.466703e+000
6.467698769605776e-004	1.471546e+000
6.467810963091217e-004	1.474901e+000
6.467964818247040e-004	1.477309e+000
6.468119715862259e-004	1.478186e+000
6.468338397031184e-004	1.477900e+000
6.468538776494583e-004	1.476727e+000
6.468763938911238e-004	1.474673e+000
6.469008603322966e-004	1.471909e+000
6.469336873561706e-004	1.467730e+000
6.469651567087733e-004	1.463511e+000
6.470154908386023e-004	1.456763e+000
6.470614387514396e-004	1.450945e+000
6.471443665959066e-004	1.441403e+000
6.472192577313450e-004	1.433852e+000
6.473623952726824e-004	1.421353e+000
6.475053887501516e-004	1.410195e+000
6.477642084255751e-004	1.391442e+000
6.480152215801027e-004	1.373760e+000
6.484742584977880e-004	1.341874e+000
6.491705297020090e-004	1.294174e+000
6.505630721104510e-004	1.201391e+000
6.533481569273351e-004	1.022888e+000
6.554950191166480e-004	8.918797e-001
6.579930979916066e-004	7.456155e-001
6.582766264829597e-004	7.292308e-001
6.588436834656657e-004	6.961566e-001
6.593794807912539e-004	6.642017e-001
6.594916067216196e-004	6.572310e-001
6.597158585823509e-004	6.423365e-001
6.600030934083075e-004	6.215892e-001
6.601288450783820e-004	6.109166e-001
6.602678590996229e-004	5.964138e-001
6.603384525299049e-004	5.867362e-001
6.603994299939868e-004	5.751779e-001
6.604421259522533e-004	5.634256e-001
6.604831629019502e-004	5.461736e-001
6.605232152129338e-004	5.200915e-001
6.605649032751412e-004	4.906932e-001
6.606001706356625e-004	4.938976e-001
6.606134884772887e-004	5.349939e-001
6.606210357307052e-004	5.988921e-001
6.606320431653651e-004	7.436928e-001
6.606432481753767e-004	9.086749e-001
6.606557010730441e-004	1.069864e+000
6.606678020455761e-004	1.180076e+000
6.606791070306851e-004	1.246982e+000
6.606916719307865e-004	1.306673e+000
6.607048150262465e-004	1.368520e+000
6.607104421894692e-004	1.391583e+000
6.607172429643678e-004	1.411620e+000
6.607226299365358e-004	1.422451e+000
6.607282477515525e-004	1.430214e+000
6.607342987138470e-004	1.436237e+000
6.607412769733514e-004	1.441206e+000
6.607493710466372e-004	1.445168e+000
6.607604789870850e-004	1.448619e+000
6.607744615716835e-004	1.451054e+000
6.607902478032327e-004	1.452189e+000
6.608098569691060e-004	1.452201e+000
6.608303526458230e-004	1.451230e+000
6.608526349132453e-004	1.449428e+000
6.608770914534046e-004	1.446879e+000
6.609112197368440e-004	1.442798e+000
6.609429837498734e-004	1.438747e+000
6.609901936836663e-004	1.432668e+000
6.610366516419541e-004	1.426962e+000
6.611146866420624e-004	1.418171e+000
6.611913543764874e-004	1.410558e+000
6.613430230953088e-004	1.397452e+000
6.614857228072190e-004	1.386419e+000
6.617438511599306e-004	1.367863e+000
6.619886761358194e-004	1.350727e+000
6.624394995362524e-004	1.319610e+000
6.631393515308742e-004	1.271976e+000
6.645390555201177e-004	1.179374e+000
6.673384634986048e-004	1.001455e+000
6.696116158115097e-004	8.638167e-001
6.720390494659632e-004	7.223766e-001
6.722746058121786e-004	7.087057e-001
6.727457185046095e-004	6.807720e-001
6.732063154735593e-004	6.526074e-001
6.733024398699773e-004	6.464021e-001
6.734946886628136e-004	6.329489e-001
6.737264087163555e-004	6.153750e-001
6.737689969003199e-004	6.117111e-001
6.738541732682489e-004	6.030608e-001
6.739609723624467e-004	5.897790e-001
6.740278497814889e-004	5.785580e-001
6.740737531430290e-004	5.673223e-001
6.741164357209995e-004	5.515174e-001
6.741564094981703e-004	5.284508e-001
6.741974193380634e-004	5.022233e-001
6.742441965239423e-004	5.002335e-001
6.742586943885994e-004	5.389948e-001
6.742665149793074e-004	6.002260e-001
6.742770444772688e-004	7.310554e-001
6.742881302827261e-004	8.868146e-001
6.743017659531474e-004	1.055775e+000
6.743145851166218e-004	1.167254e+000
6.743263104870719e-004	1.233552e+000
6.743392553477655e-004	1.293496e+000
6.743509876344126e-004	1.347836e+000
6.743565891218747e-004	1.370554e+000
6.743635323031763e-004	1.390878e+000
6.743694431693268e-004	1.402564e+000
6.743758125190716e-004	1.411027e+000
6.743825244446996e-004	1.417216e+000
6.743913919576370e-004	1.422724e+000
6.744024776263780e-004	1.427140e+000
6.744150577212870e-004	1.430014e+000
6.744316844690768e-004	1.431807e+000
6.744492145144119e-004	1.432239e+000
6.744724622619364e-004	1.431480e+000
6.744946977590611e-004	1.429924e+000
6.745191993101977e-004	1.427577e+000
6.745453864550352e-004	1.424649e+000
6.745772412119367e-004	1.420786e+000
6.746078514733659e-004	1.416962e+000
6.746486593335034e-004	1.411904e+000
6.746887700215773e-004	1.407146e+000
6.747481850462470e-004	1.400568e+000
6.748061269145623e-004	1.394721e+000
6.749003200878692e-004	1.386151e+000
6.749920440068540e-004	1.378620e+000
6.751706197445403e-004	1.365177e+000
6.753445559724855e-004	1.352740e+000
6.756907093037492e-004	1.328673e+000
6.760681397284360e-004	1.302746e+000
6.768230005778096e-004	1.251690e+000
6.782866019140069e-004	1.155304e+000
6.806852522597749e-004	1.003324e+000
6.829172690417979e-004	8.683622e-001
6.853385263133893e-004	7.271908e-001
6.854799614533420e-004	7.190200e-001
6.857628317332473e-004	7.024964e-001
6.863285722930579e-004	6.684223e-001
6.867843435687961e-004	6.396366e-001
6.868676390671053e-004	6.339106e-001
6.870342300637238e-004	6.212035e-001
6.871892956533185e-004	6.081510e-001
6.872263559065600e-004	6.045301e-001
6.873004764130429e-004	5.958363e-001
6.873817394803846e-004	5.838462e-001
6.874388446659054e-004	5.721372e-001
6.874817108910215e-004	5.590500e-001
6.875208031851843e-004	5.406697e-001
6.875604637635992e-004	5.123609e-001
6.876032283262938e-004	4.770196e-001
6.876253554421180e-004	4.737596e-001
6.876362763499973e-004	4.985472e-001
6.876435068117671e-004	5.471045e-001
6.876522633216309e-004	6.492918e-001
6.876620155637830e-004	7.971326e-001
6.876723370403962e-004	9.591403e-001
6.876841139873955e-004	1.113944e+000
6.876941549366251e-004	1.205658e+000
6.877047895815731e-004	1.269216e+000
6.877166395130067e-004	1.327022e+000
6.877294797692495e-004	1.389285e+000
6.877350176924173e-004	1.413587e+000
6.877409577185122e-004	1.433182e+000
6.877463678536414e-004	1.445504e+000
6.877519789755317e-004	1.454263e+000
6.877583985811362e-004	1.461288e+000
6.877660336358701e-004	1.467038e+000
6.877758293859150e-004	1.471893e+000
6.877870257421024e-004	1.475245e+000
6.878024185634754e-004	1.477656e+000
6.878178865138692e-004	1.478533e+000
6.878397704597975e-004	1.478246e+000
6.878597759484800e-004	1.477075e+000
6.878822502382586e-004	1.475025e+000
6.879066936367492e-004	1.472261e+000
6.879396273204630e-004	1.468064e+000
6.879710754506462e-004	1.463845e+000
6.880215092463121e-004	1.457076e+000
6.880674829940844e-004	1.451251e+000
6.881507243393049e-004	1.441670e+000
6.882257334619743e-004	1.434109e+000
6.883695018793767e-004	1.421561e+000
6.885129392907741e-004	1.410373e+000
6.887721492981465e-004	1.391597e+000
6.890238257896877e-004	1.373869e+000
6.894844221897268e-004	1.341876e+000
6.901855992912225e-004	1.293844e+000
6.915879534942138e-004	1.200435e+000
6.943926619001965e-004	1.020770e+000
6.965440144569790e-004	8.895708e-001
6.990370935657113e-004	7.436823e-001
6.993208452519362e-004	7.272829e-001
6.998883486243861e-004	6.941513e-001
7.004077605028685e-004	6.631204e-001
7.005195824022889e-004	6.561493e-001
7.007432262011296e-004	6.412448e-001
7.010230592256506e-004	6.209436e-001
7.011471688364295e-004	6.103505e-001
7.012850729629786e-004	5.958692e-001
7.013548438367997e-004	5.862204e-001
7.014157203938554e-004	5.745592e-001
7.014580560728656e-004	5.627592e-001
7.014989918011688e-004	5.453092e-001
7.015390602577781e-004	5.188897e-001
7.015808585660888e-004	4.879822e-001
7.016136886621903e-004	4.878798e-001
7.016267381837518e-004	5.246102e-001
7.016341650663396e-004	5.838726e-001
7.016442155639630e-004	7.128518e-001
7.016547505272587e-004	8.705727e-001
7.016676588436290e-004	1.045200e+000
7.016822682098178e-004	1.185861e+000
7.016941200211092e-004	1.258885e+000
7.017071421503000e-004	1.321258e+000
7.017202322579329e-004	1.382692e+000
7.017258382063897e-004	1.404485e+000
7.017336765428277e-004	1.425219e+000
7.017386825017678e-004	1.434213e+000
7.017438168068513e-004	1.440616e+000
7.017490435825327e-004	1.445539e+000
7.017543383111747e-004	1.449313e+000
7.017607275125497e-004	1.452699e+000
7.017685590121179e-004	1.455646e+000
7.017789772201155e-004	1.458145e+000
7.017940702752356e-004	1.460073e+000
7.018111414538930e-004	1.460799e+000
7.018299988657385e-004	1.460437e+000
7.018509188244975e-004	1.459158e+000
7.018739982454013e-004	1.457057e+000
7.019037881508131e-004	1.453721e+000
7.019329895192398e-004	1.450065e+000
7.019763840509650e-004	1.444381e+000
7.020185713730959e-004	1.438965e+000
7.020906954776165e-004	1.430298e+000
7.021610258455126e-004	1.422799e+000
7.023016865813046e-004	1.409831e+000
7.024330231175024e-004	1.399213e+000
7.026711130719713e-004	1.381711e+000
7.028874166772508e-004	1.366417e+000
7.032720163124955e-004	1.339707e+000
7.038308993740730e-004	1.301350e+000
7.049486654972277e-004	1.226320e+000
7.071841977435373e-004	1.080852e+000
7.090054369950955e-004	9.671708e-001
7.111363215923334e-004	8.400378e-001
7.135189585393240e-004	7.016706e-001
7.137403878560122e-004	6.886715e-001
7.141832464893887e-004	6.619680e-001
7.142939611477328e-004	6.550350e-001
7.145153904644210e-004	6.402174e-001
7.147887225410309e-004	6.205944e-001
7.148375799378737e-004	6.166716e-001
7.149352947315596e-004	6.075590e-001
7.150583116982315e-004	5.938355e-001
7.151293813299238e-004	5.834082e-001
7.151812571551980e-004	5.726521e-001
7.152261063140608e-004	5.589586e-001
7.152662495886661e-004	5.400348e-001
7.153064570402058e-004	5.111882e-001
7.153495562609863e-004	4.756944e-001
7.153704881732218e-004	4.735367e-001
7.153811054266773e-004	4.986465e-001
7.153883230758911e-004	5.479608e-001
7.153972092444578e-004	6.525999e-001
7.154069881103776e-004	8.013873e-001
7.154174509557704e-004	9.652147e-001
7.154292518973445e-004	1.118806e+000
7.154392506190285e-004	1.208696e+000
7.154499235803888e-004	1.271634e+000
7.154617463499102e-004	1.329162e+000
7.154746909524589e-004	1.391822e+000
7.154802272364724e-004	1.415668e+000
7.154864455631659e-004	1.435431e+000
7.154916851067563e-004	1.446896e+000
7.154971512948696e-004	1.455117e+000
7.155035235488765e-004	1.461901e+000
7.155111429535066e-004	1.467558e+000
7.155199616223607e-004	1.471908e+000
7.155317077104706e-004	1.475422e+000
7.155471557701002e-004	1.477872e+000
7.155624630162339e-004	1.478743e+000
7.155844074060099e-004	1.478458e+000
7.156042715993619e-004	1.477298e+000
7.156271436655468e-004	1.475211e+000
7.156511733029647e-004	1.472489e+000
7.156862778536915e-004	1.468003e+000
7.157187304612458e-004	1.463647e+000
7.157722854654388e-004	1.456487e+000
7.158212507128496e-004	1.450355e+000
7.159119729353412e-004	1.440134e+000
7.159940260620450e-004	1.432102e+000
7.161556967876831e-004	1.418441e+000
7.163187178009072e-004	1.406022e+000
7.165862531777497e-004	1.386863e+000
7.168673574083581e-004	1.367154e+000
7.173771014258880e-004	1.331866e+000
7.182970952345795e-004	1.269297e+000
7.201370828519623e-004	1.147708e+000
7.223217152653724e-004	1.008950e+000
7.244508766212060e-004	8.800225e-001
