Freq.	V(vo)
5.52807921196649e+003	2.00007632286122e-003,7.08359750932790e-006
5.65555522514243e+003	2.00007642907471e-003,7.24694443267817e-006
5.78597080074360e+003	2.00007654034015e-003,7.41405817039896e-006
5.91939372428539e+003	2.00007665585975e-003,7.58502557212784e-006
6.05589334439885e+003	2.00007677774425e-003,7.75993554452353e-006
6.19554060887574e+003	2.00007690423707e-003,7.93887896777721e-006
6.33840810154470e+003	2.00007703795456e-003,8.12194890166986e-006
6.48457007999789e+003	2.00007717571192e-003,8.30924043991100e-006
6.63410251418746e+003	2.00007732110362e-003,8.50085101744848e-006
6.78708312591213e+003	2.00007747290464e-003,8.69688018309471e-006
6.94359142921431e+003	2.00007763327947e-003,8.89742989795471e-006
7.10370877170875e+003	2.00007780005396e-003,9.10260435601397e-006
7.26751837686421e+003	2.00007797346714e-003,9.31251020263044e-006
7.43510538726016e+003	2.00007815718796e-003,9.52725662868135e-006
7.60655690884096e+003	2.00007834761153e-003,9.74695518759852e-006
7.78196205619050e+003	2.00007854745801e-003,9.97172012577069e-006
7.96141199885091e+003	2.00007875653510e-003,1.02016682812912e-005
8.14500000870932e+003	2.00007897710989e-003,1.04369192349484e-005
8.33282150847739e+003	2.00007920660309e-003,1.06775952054203e-005
8.52497412128872e+003	2.00007944584761e-003,1.09238213157285e-005
8.72155772144001e+003	2.00007969665799e-003,1.11757256038962e-005
8.92267448630227e+003	2.00007996087809e-003,1.14334390566986e-005
9.12842894942904e+003	2.00008023502036e-003,1.16970955528202e-005
9.33892805488941e+003	2.00008052338925e-003,1.19668322483235e-005
9.55428121285378e+003	2.00008082496380e-003,1.22427893386176e-005
9.77460035646154e+003	2.00008114020431e-003,1.25251102769502e-005
1.00000000000000e+004	2.00008147103585e-003,1.28139418738832e-005
1.02305972984251e+004	2.00008181845756e-003,1.31094343043983e-005
1.04665121082543e+004	2.00008218152703e-003,1.34117411469769e-005
1.07078670498640e+004	2.00008255886614e-003,1.37210195043924e-005
1.09547875712234e+004	2.00008295298656e-003,1.40374302328600e-005
1.12074020130978e+004	2.00008336981975e-003,1.43611379811170e-005
1.14658416757563e+004	2.00008380368942e-003,1.46923108600197e-005
1.17302408872162e+004	2.00008425962661e-003,1.50311211903904e-005
1.20007370730629e+004	2.00008473541497e-003,1.53777450269534e-005
1.22774708278787e+004	2.00008523321667e-003,1.57323626361749e-005
1.25605859883189e+004	2.00008575525804e-003,1.60951584385315e-005
1.28502297078731e+004	2.00008630086639e-003,1.64663210227212e-005
1.31465525333509e+004	2.00008687087611e-003,1.68460433668196e-005
1.34497084831303e+004	2.00008747002991e-003,1.72345230496666e-005
1.37598551272118e+004	2.00008809293773e-003,1.76319618369749e-005
1.40771536691173e+004	2.00008875120524e-003,1.80385667835597e-005
1.44017690296787e+004	2.00008943371273e-003,1.84545488557741e-005
1.47338699327572e+004	2.00009015168296e-003,1.88801247513862e-005
1.50736289929413e+004	2.00009090329597e-003,1.93155156650116e-005
1.54212228052647e+004	2.00009168823632e-003,1.97609479373715e-005
1.57768320369953e+004	2.00009251206127e-003,2.02166533954651e-005
1.61406415215390e+004	2.00009337311246e-003,2.06828688951578e-005
1.65128403545105e+004	2.00009427366775e-003,2.11598369322479e-005
1.68936219920180e+004	2.00009521557411e-003,2.16478055785178e-005
1.72831843512154e+004	2.00009620366754e-003,2.21470287783855e-005
1.76817299131726e+004	2.00009723750131e-003,2.26577660797864e-005
1.80894658281186e+004	2.00009831767934e-003,2.31802830729339e-005
1.85066040231103e+004	2.00009945117374e-003,2.37148517962166e-005
1.89333613121855e+004	2.00010063534747e-003,2.42617500816107e-005
