Freq.	V(vo)	V(vo1)	V(vo2)	Ib(Q3)
1.31465525333509e+003	(2.32545240550606e+001dB,1.68000948972475e+002°)	(-4.67478867768754e+001dB,-6.27843218583739e+000°)	(2.32549071113228e+001dB,1.68001871547108e+002°)	(-1.52230140724011e+002dB,2.49792336489244e-001°)
1.34497084831303e+003	(2.32457948644592e+001dB,1.67732516345785e+002°)	(-4.67545950026974e+001dB,-6.41585980761299e+000°)	(2.32461779242528e+001dB,1.67733460194725e+002°)	(-1.52230135997896e+002dB,2.55551185899821e-001°)
1.37598551272118e+003	(2.32366772001694e+001dB,1.67458456748012e+002°)	(-4.67615984319512e+001dB,-6.55595738188582e+000°)	(2.32370602635020e+001dB,1.67459422361838e+002°)	(-1.52230131054879e+002dB,2.61442746481437e-001°)
1.40771536691173e+003	(2.32271546438402e+001dB,1.67178677749160e+002°)	(-4.67689092269849e+001dB,-6.69875360860795e+000°)	(2.32275377107199e+001dB,1.67179665629763e+002°)	(-1.52230125885387e+002dB,2.67470073090566e-001°)
1.44017690296787e+003	(2.32172101619961e+001dB,1.66893087142972e+002°)	(-4.67765399771774e+001dB,-6.84427580091572e+000°)	(2.32175932324312e+001dB,1.66894097803817e+002°)	(-1.52230120478974e+002dB,2.73636290559321e-001°)
1.47338699327573e+003	(2.32068260828087e+001dB,1.66601593093008e+002°)	(-4.67845036232384e+001dB,-6.99254979655136e+000°)	(2.32072091601759e+001dB,1.66602627059400e+002°)	(-1.52230114825063e+002dB,2.79944595703883e-001°)
1.50736289929413e+003	(2.31959841089360e+001dB,1.66304104259786e+002°)	(-4.67928137859385e+001dB,-7.14359958337790e+000°)	(2.31963671898764e+001dB,1.66305162069143e+002°)	(-1.52230108912480e+002dB,2.86398258336076e-001°)
1.54212228052647e+003	(2.31846652595894e+001dB,1.66000529993427e+002°)	(-4.68014842953740e+001dB,-7.29744746188511e+000°)	(2.31850483441127e+001dB,1.66001612195560e+002°)	(-1.52230102729661e+002dB,2.93000623522928e-001°)
1.57768320369953e+003	(2.31728498770168e+001dB,1.65690780486889e+002°)	(-4.68105294375805e+001dB,-7.45411371543625e+000°)	(2.31732329685009e+001dB,1.65691887644287e+002°)	(-1.52230096264526e+002dB,2.99755113057466e-001°)
1.61406415215390e+003	(2.31605176329571e+001dB,1.65374766938087e+002°)	(-4.68199641916975e+001dB,-7.61361625499936e+000°)	(2.31609007280447e+001dB,1.65375899626210e+002°)	(-1.52230089504199e+002dB,3.06665227149166e-001°)
1.65128403545105e+003	(2.31476474656832e+001dB,1.65052401781439e+002°)	(-4.68298036840754e+001dB,-7.77597083497317e+000°)	(2.31480305677530e+001dB,1.65053560589017e+002°)	(-1.52230082435762e+002dB,3.13734546404709e-001°)
1.68936219920180e+003	(2.31342176162764e+001dB,1.64723598847607e+002°)	(-4.68400637456656e+001dB,-7.94119044440395e+000°)	(2.31346007253400e+001dB,1.64724784376945e+002°)	(-1.52230075045335e+002dB,3.20966733650814e-001°)
1.72831843512154e+003	(2.31202055951550e+001dB,1.64388273593459e+002°)	(-4.68507606753156e+001dB,-8.10928527171755e+000°)	(2.31205887078565e+001dB,1.64389486460752e+002°)	(-1.52230067318550e+002dB,3.28365535394846e-001°)
1.76817299131727e+003	(2.31055881497896e+001dB,1.64046343345484e+002°)	(-4.68619110025839e+001dB,-8.28026268505519e+000°)	(2.31059712695095e+001dB,1.64047584181136e+002°)	(-1.52230059240438e+002dB,3.35934784390111e-001°)
1.80894658281186e+003	(2.30903412896379e+001dB,1.63697727503491e+002°)	(-4.68735318825238e+001dB,-8.45412669429857e+000°)	(2.30907244197573e+001dB,1.63698996952441e+002°)	(-1.52230050795385e+002dB,3.43678401039253e-001°)
1.85066040231103e+003	(2.30744402842721e+001dB,1.63342347778823e+002°)	(-4.68856411757643e+001dB,-8.63087763043774e+000°)	(2.30748234180690e+001dB,1.63343646500885e+002°)	(-1.52230041966965e+002dB,3.51600395759278e-001°)
1.89333613121855e+003	(2.30578595857708e+001dB,1.62980128520365e+002°)	(-4.68982566500314e+001dB,-8.81051258291925e+000°)	(2.30582427299956e+001dB,1.62981457190565e+002°)	(-1.52230032738448e+002dB,3.59704871051903e-001°)
1.93699595090551e+003	(2.30405729204867e+001dB,1.62610996889807e+002°)	(-4.69113970794742e+001dB,-8.99302420078351e+000°)	(2.30409560717864e+001dB,1.62612356198740e+002°)	(-1.52230023091967e+002dB,3.67996023211505e-001°)
1.98166255423943e+003	(2.30225532081611e+001dB,1.62234883216944e+002°)	(-4.69250813728730e+001dB,-9.17840117807513e+000°)	(2.30229363665516e+001dB,1.62236273871127e+002°)	(-1.52230013009111e+002dB,3.76478144925469e-001°)
2.02735915737920e+003	(2.30037725872951e+001dB,1.61851721265557e+002°)	(-4.69393288757500e+001dB,-9.36662772180927e+000°)	(2.30041557561608e+001dB,1.61853143987798e+002°)	(-1.52230002470711e+002dB,3.85155627271967e-001°)
2.07410951184210e+003	(2.29842024355074e+001dB,1.61461448514176e+002°)	(-4.69541595941349e+001dB,-9.55768304722719e+000°)	(2.29845856114978e+001dB,1.61462904043955e+002°)	(-1.52229991456608e+002dB,3.94032961993110e-001°)
2.12193791684896e+003	(2.29638133297800e+001dB,1.61064006513559e+002°)	(-4.69695937070855e+001dB,-9.75154153928446e+000°)	(2.29641965129132e+001dB,1.61065495607405e+002°)	(-1.52229979945857e+002dB,4.03114743616887e-001°)
2.17086923195407e+003	(2.29425750716658e+001dB,1.60659341189236e+002°)	(-4.69856517873801e+001dB,-9.94817224794071e+000°)	(2.29429582653287e+001dB,1.60660864621120e+002°)	(-1.52229967916763e+002dB,4.12405672426864e-001°)
2.22092888996635e+003	(2.29204567008284e+001dB,1.60247403167518e+002°)	(-4.70023548558055e+001dB,-1.01475385166000e+001°)	(2.29208399084089e+001dB,1.60248961729263e+002°)	(-1.52229955346605e+002dB,4.21910555993941e-001°)
2.27214291016839e+003	(2.28974265114960e+001dB,1.59828148109131e+002°)	(-4.70197244364025e+001dB,-1.03495975908308e+001°)	(2.28978097296468e+001dB,1.59829742610818e+002°)	(-1.52229942211778e+002dB,4.31634312531877e-001°)
2.32453791184045e+003	(2.28734520308079e+001dB,1.59401537099153e+002°)	(-4.70377821380497e+001dB,-1.05543007244603e+001°)	(2.28738352595508e+001dB,1.59403168369542e+002°)	(-1.52229928487551e+002dB,4.41581972826160e-001°)
2.37814112809616e+003	(2.28485000620771e+001dB,1.58967536973645e+002°)	(-4.70565499373718e+001dB,-1.07615925552586e+001°)	(2.28488833014350e+001dB,1.58969205860608e+002°)	(-1.52229914148281e+002dB,4.51758683112065e-001°)
2.43298042003742e+003	(2.28225366901529e+001dB,1.58526120700035e+002°)	(-4.70760499850645e+001dB,-1.09714109733238e+001°)	(2.28229199435175e+001dB,1.58527828070993e+002°)	(-1.52229899167182e+002dB,4.62169707496705e-001°)
2.48908429123559e+003	(2.27955273247766e+001dB,1.58077267720196e+002°)	(-4.70963048078808e+001dB,-1.11836865479910e+001°)	(2.27959105921728e+001dB,1.58079014462573e+002°)	(-1.52229883516463e+002dB,4.72820430848720e-001°)
2.54648190254672e+003	(2.27674367130871e+001dB,1.57620964339407e+002°)	(-4.71173371043562e+001dB,-1.13983424001956e+001°)	(2.27678199911732e+001dB,1.57622751361092e+002°)	(-1.52229867167046e+002dB,4.83716361891425e-001°)
2.60520308726828e+003	(2.27382289498546e+001dB,1.57157204127195e+002°)	(-4.71391694668180e+001dB,-1.16152941897545e+001°)	(2.27386122420259e+001dB,1.57159032357011e+002°)	(-1.52229850088611e+002dB,4.94863135315984e-001°)
2.66527836664556e+003	(2.27078675458444e+001dB,1.56685988248783e+002°)	(-4.71618247234488e+001dB,-1.18344493669354e+001°)	(2.27082508554973e+001dB,1.56687858636969e+002°)	(-1.52229832249639e+002dB,5.06266515481658e-001°)
2.72673896573549e+003	(2.26763154660251e+001dB,1.56207325837518e+002°)	(-4.71853258774114e+001dB,-1.20557068770986e+001°)	(2.26766987898218e+001dB,1.56209239356228e+002°)	(-1.52229813617307e+002dB,5.17932398674812e-001°)
2.78961682963639e+003	(2.26435351392208e+001dB,1.55721234409377e+002°)	(-4.72096956637585e+001dB,-1.22789573707294e+001°)	(2.26439184771925e+001dB,1.55723192053181e+002°)	(-1.52229794157446e+002dB,5.29866816964733e-001°)
2.85394464009192e+003	(2.26094885191290e+001dB,1.55227740210670e+002°)	(-4.72349566404845e+001dB,-1.25040827729888e+001°)	(2.26098718780443e+001dB,1.55229742997069e+002°)	(-1.52229773834364e+002dB,5.42075940766911e-001°)
2.91975583247791e+003	(2.25741371761322e+001dB,1.54726878517639e+002°)	(-4.72611315847448e+001dB,-1.27309554173303e+001°)	(2.25745205526577e+001dB,1.54728927487600e+002°)	(-1.52229752610931e+002dB,5.54566082020960e-001°)
2.98708461318094e+003	(2.25374422939411e+001dB,1.54218694067234e+002°)	(-4.72882427198819e+001dB,-1.29594387458370e+001°)	(2.25378256881127e+001dB,1.54220790285729e+002°)	(-1.52229730448421e+002dB,5.67343697984988e-001°)
3.05596597737761e+003	(2.24993647578180e+001dB,1.53703241353436e+002°)	(-4.73163119525540e+001dB,-1.31893867054442e+001°)	(2.24997481730412e+001dB,1.53705385909990e+002°)	(-1.52229707306538e+002dB,5.80415394326296e-001°)
3.12643572722383e+003	(2.24598652335720e+001dB,1.53180584925494e+002°)	(-4.73453609429172e+001dB,-1.34206433481056e+001°)	(2.24602486698862e+001dB,1.53182778934757e+002°)	(-1.52229683143145e+002dB,5.93787928245623e-001°)
3.19853049046358e+003	(2.24189042183803e+001dB,1.52650799717035e+002°)	(-4.73754107859757e+001dB,-1.36530430062704e+001°)	(2.24192876758267e+001dB,1.52653044319361e+002°)	(-1.52229657914570e+002dB,6.07468212881291e-001°)
3.27228773946670e+003	(2.23764421227437e+001dB,1.52113971314976e+002°)	(-4.74064820007941e+001dB,-1.38864100652728e+001°)	(2.23768256013655e+001dB,1.52116267677013e+002°)	(-1.52229631575070e+002dB,6.21463319875883e-001°)
3.34774581070575e+003	(2.23324393435520e+001dB,1.51570196225502e+002°)	(-4.74385943549733e+001dB,-1.41205590071943e+001°)	(2.23328228467622e+001dB,1.51572545540800e+002°)	(-1.52229604077038e+002dB,6.35780483906631e-001°)
3.42494392468202e+003	(2.22868563678022e+001dB,1.51019582070261e+002°)	(-4.74717670011808e+001dB,-1.43552939997835e+001°)	(2.22872398956480e+001dB,1.51021985559892e+002°)	(-1.52229575370921e+002dB,6.50427106274310e-001°)
3.50392220631093e+003	(2.22396538412061e+001dB,1.50462247815651e+002°)	(-4.75060181427843e+001dB,-1.45904092460520e+001°)	(2.22400373937370e+001dB,1.50464706728844e+002°)	(-1.52229545404778e+002dB,6.65410758482159e-001°)
3.58472170577762e+003	(2.21907926603889e+001dB,1.49898323939103e+002°)	(-4.75413649273649e+001dB,-1.48256890388317e+001°)	(2.21911762410247e+001dB,1.49900839553891e+002°)	(-1.52229514124722e+002dB,6.80739186582363e-001°)
3.66738441987343e+003	(2.21402340880230e+001dB,1.49327952525628e+002°)	(-4.75778235728332e+001dB,-1.50609074560586e+001°)	(2.21406176968178e+001dB,1.49330526149514e+002°)	(-1.52229481474501e+002dB,6.96420315240718e-001°)
3.75195331382434e+003	(2.20879398323342e+001dB,1.48751287392083e+002°)	(-4.76154090205924e+001dB,-1.52958288839634e+001°)	(2.20883234693447e+001dB,1.48753920362722e+002°)	(-1.52229447395272e+002dB,7.12462251840199e-001°)
3.83847234362283e+003	(2.20338721496660e+001dB,1.48168494136079e+002°)	(-4.76541348355422e+001dB,-1.55302081982118e+001°)	(2.20342558183195e+001dB,1.48171187821967e+002°)	(-1.52229411825654e+002dB,7.28873290607691e-001°)
3.92698647887472e+003	(2.19779939672383e+001dB,1.47579750110831e+002°)	(-4.76940133055334e+001dB,-1.57637906273397e+001°)	(2.19783776675969e+001dB,1.47582505912022e+002°)	(-1.52229374701687e+002dB,7.45661916997884e-001°)
4.01754172617275e+003	(2.19202689650340e+001dB,1.46985244427665e+002°)	(-4.77350550403991e+001dB,-1.59963125667569e+001°)	(2.19206527005307e+001dB,1.46988063776494e+002°)	(-1.52229335956560e+002dB,7.62836812727775e-001°)
4.11018515300930e+003	(2.18606617082632e+001dB,1.46385177824760e+002°)	(-4.77772691471903e+001dB,-1.62275014090052e+001°)	(2.18610454789659e+001dB,1.46388062186591e+002°)	(-1.52229295520529e+002dB,7.80406859694061e-001°)
4.20496491224038e+003	(2.17991377315996e+001dB,1.45779762573654e+002°)	(-4.78206628241076e+001dB,-1.64570765148716e+001°)	(2.17995215409477e+001dB,1.45782713447638e+002°)	(-1.52229253320557e+002dB,7.98381144805730e-001°)
4.30193026711388e+003	(2.17356636729749e+001dB,1.45169222244200e+002°)	(-4.78652415463905e+001dB,-1.66847491262680e+001°)	(2.17360475210428e+001dB,1.45172241164059e+002°)	(-1.52229209280601e+002dB,8.16768965005247e-001°)
4.40113161687483e+003	(2.16702073578098e+001dB,1.44553791508982e+002°)	(-4.79110086592230e+001dB,-1.69102234993786e+001°)	(2.16705912480434e+001dB,1.44556880043801e+002°)	(-1.52229163321106e+002dB,8.35579831919238e-001°)
4.50262052296129e+003	(2.16027379371658e+001dB,1.43933715789786e+002°)	(-4.79579656401277e+001dB,-1.71331967671310e+001°)	(2.16031218662790e+001dB,1.43936875544834e+002°)	(-1.52229115358727e+002dB,8.54823477189651e-001°)
4.60644973580411e+003	(2.15332259458300e+001dB,1.43309251001906e+002°)	(-4.80061114163911e+001dB,-1.73533608266301e+001°)	(2.15336099206441e+001dB,1.43312483619458e+002°)	(-1.52229065306703e+002dB,8.74509856967285e-001°)
4.71267322224485e+003	(2.14616434658360e+001dB,1.42680663035057e+002°)	(-4.80554429925856e+001dB,-1.75704015526070e+001°)	(2.14620274864404e+001dB,1.42683970195264e+002°)	(-1.52229013073812e+002dB,8.94649157986427e-001°)
4.82134619358584e+003	(2.13879641791751e+001dB,1.42048227392090e+002°)	(-4.81059547786666e+001dB,-1.77840008323989e+001°)	(2.13883482490313e+001dB,1.42051610813840e+002°)	(-1.52228958565122e+002dB,9.15251801989465e-001°)
4.93252513428714e+003	(2.13121634885741e+001dB,1.41412228633537e+002°)	(-4.81576388028295e+001dB,-1.79938367889240e+001°)	(2.13125476111482e+001dB,1.41415690075351e+002°)	(-1.52228901681092e+002dB,9.36328452236321e-001°)
5.04626783132518e+003	(2.12342186091533e+001dB,1.40772959821017e+002°)	(-4.82104846259539e+001dB,-1.81995847009231e+001°)	(2.12346027845478e+001dB,1.40776501081966e+002°)	(-1.52228842317576e+002dB,9.57890017743161e-001°)
5.16263340422848e+003	(2.11541086380469e+001dB,1.40130721946701e+002°)	(-4.82644790665741e+001dB,-1.84009184632383e+001°)	(2.11544928697371e+001dB,1.40134344867338e+002°)	(-1.52228780365485e+002dB,9.79947660182983e-001°)
5.28168233580590e+003	(2.10718146526371e+001dB,1.39485823246407e+002°)	(-4.83196063528355e+001dB,-1.85975111228243e+001°)	(2.10721989441033e+001dB,1.39489529709722e+002°)	(-1.52228715710783e+002dB,1.00251279907288e+000°)
5.40347650358354e+003	(2.09873197848243e+001dB,1.38838578504006e+002°)	(-4.83758480791386e+001dB,-1.87890359163929e+001°)	(2.09877041361841e+001dB,1.38842370436411e+002°)	(-1.52228648233945e+002dB,1.02559711776071e+000°)
5.52807921196651e+003	(2.09006092708437e+001dB,1.38189308355721e+002°)	(-4.84331829535353e+001dB,-1.89751679252764e+001°)	(2.09009936855882e+001dB,1.38193187728040e+002°)	(-1.52228577809885e+002dB,1.04921256911848e+000°)
5.65555522514245e+003	(2.08116705333926e+001dB,1.37538338471579e+002°)	(-4.84915870568860e+001dB,-1.91555845012642e+001°)	(2.08120550116506e+001dB,1.37542307300085e+002°)	(-1.52228504307526e+002dB,1.07337138282345e+000°)
5.78597080074362e+003	(2.07204931991463e+001dB,1.36885998828859e+002°)	(-4.85510334181389e+001dB,-1.93299675313969e+001°)	(2.07208777511564e+001dB,1.36890059176302e+002°)	(-1.52228427589595e+002dB,1.09808607030987e+000°)
5.91939372428541e+003	(2.06270691966228e+001dB,1.36232622763276e+002°)	(-4.86114926991643e+001dB,-1.94980027992597e+001°)	(2.06274538225262e+001dB,1.36236776739979e+002°)	(-1.52228347512237e+002dB,1.12336943164956e+000°)
6.05589334439888e+003	(2.05313927338275e+001dB,1.35578546243876e+002°)	(-4.86729325233200e+001dB,-1.96593830393332e+001°)	(2.05317774371398e+001dB,1.35582796008815e+002°)	(-1.52228263924815e+002dB,1.14923456260965e+000°)
6.19554060887576e+003	(2.04334603500894e+001dB,1.34924106946626e+002°)	(-4.87353178510376e+001dB,-1.98138082251424e+001°)	(2.04338451343332e+001dB,1.34928454708556e+002°)	(-1.52228176669251e+002dB,1.17569486042858e+000°)
6.33840810154473e+003	(2.03332709247240e+001dB,1.34269643392110e+002°)	(-4.87986109506163e+001dB,-1.99609869840299e+001°)	(2.03336557934291e+001dB,1.34274091410715e+002°)	(-1.52228085580188e+002dB,1.20276403105215e+000°)
6.48457007999792e+003	(2.02308256763884e+001dB,1.33615494077134e+002°)	(-4.88627713899420e+001dB,-2.01006380124174e+001°)	(2.02312106364599e+001dB,1.33620044664193e+002°)	(-1.52227990484279e+002dB,1.23045609619937e+000°)
6.63410251418748e+003	(2.01261281793436e+001dB,1.32961996544222e+002°)	(-4.89277563747605e+001dB,-2.02324904553426e+001°)	(2.01265132309589e+001dB,1.32966652064823e+002°)	(-1.52227891199513e+002dB,1.25878540035408e+000°)
6.78708312591215e+003	(2.00191843165574e+001dB,1.32309486581768e+002°)	(-4.89935204334847e+001dB,-2.03562863026163e+001°)	(2.00195694632700e+001dB,1.32314249455526e+002°)	(-1.52227787535408e+002dB,1.28776661705579e+000°)
6.94359142921434e+003	(1.99100022717406e+001dB,1.31658297321908e+002°)	(-4.90600157246872e+001dB,-2.04717809168791e+001°)	(1.99103875204805e+001dB,1.31663170024221e+002°)	(-1.52227679292277e+002dB,1.31741475802705e+000°)
7.10370877170878e+003	(1.97985925057887e+001dB,1.31008758369797e+002°)	(-4.91271922729875e+001dB,-2.05787437197221e+001°)	(1.97989778601272e+001dB,1.31013743433140e+002°)	(-1.52227566260885e+002dB,1.34774517905227e+000°)
7.26751837686424e+003	(1.96849676933096e+001dB,1.30361195026774e+002°)	(-4.91949978419127e+001dB,-2.06769600730059e+001°)	(1.96853531601953e+001dB,1.30366295042006e+002°)	(-1.52227448221564e+002dB,1.37877358805643e+000°)
7.43510538726020e+003	(1.95691426917788e+001dB,1.29715927443044e+002°)	(-4.92633783263085e+001dB,-2.07662314290492e+001°)	(1.95695282748022e+001dB,1.29721145060761e+002°)	(-1.52227324944436e+002dB,1.41051605322597e+000°)
7.60655690884100e+003	(1.94511344664765e+001dB,1.29073269886355e+002°)	(-4.93322777166486e+001dB,-2.08463768894266e+001°)	(1.94515201692386e+001dB,1.29078607818266e+002°)	(-1.52227196188674e+002dB,1.44298901074857e+000°)
7.78196205619054e+003	(1.93309620183037e+001dB,1.28433530021841e+002°)	(-4.94016382047480e+001dB,-2.09172343019997e+001°)	(1.93313478511523e+001dB,1.28438991042164e+002°)	(-1.52227061701275e+002dB,1.47620927263417e+000°)
7.96141199885094e+003	(1.92086463440616e+001dB,1.27797008135471e+002°)	(-4.94714007830634e+001dB,-2.09786594786597e+001°)	(1.92090323072520e+001dB,1.27802595082397e+002°)	(-1.52226921217670e+002dB,1.51019403511835e+000°)
8.14500000870935e+003	(1.90842103004544e+001dB,1.27163996616682e+002°)	(-4.95415047583235e+001dB,-2.10305293574835e+001°)	(1.90845964043576e+001dB,1.27169712393823e+002°)	(-1.52226774460143e+002dB,1.54496088749182e+000°)
8.33282150847742e+003	(1.89576785716939e+001dB,1.26534779221461e+002°)	(-4.96118886141752e+001dB,-2.10727401036933e+001°)	(1.89580648199575e+001dB,1.26540626799379e+002°)	(-1.52226621138143e+002dB,1.58052781975855e+000°)
8.52497412128875e+003	(1.88290775327079e+001dB,1.25909630625219e+002°)	(-4.96824896663257e+001dB,-2.11052096923384e+001°)	(1.88294639357285e+001dB,1.25915613042951e+002°)	(-1.52226460946867e+002dB,1.61691323256705e+000°)
8.72155772144005e+003	(1.86984351864285e+001dB,1.25288815834700e+002°)	(-4.97532446813986e+001dB,-2.11278767085103e+001°)	(1.86988217512483e+001dB,1.25294936201350e+002°)	(-1.52226293566966e+002dB,1.65413594455916e+000°)
8.92267448630230e+003	(1.85657810483943e+001dB,1.24672589769776e+002°)	(-4.98240899103462e+001dB,-2.11407013230032e+001°)	(1.85661677787019e+001dB,1.24678851266131e+002°)	(-1.52226118664000e+002dB,1.69221520321772e+000°)
9.12842894942908e+003	(1.84311460287598e+001dB,1.24061196898090e+002°)	(-4.98949611321746e+001dB,-2.11436662319694e+001°)	(1.84315329349947e+001dB,1.24067602778255e+002°)	(-1.52225935887394e+002dB,1.73117069291494e+000°)
9.33892805488945e+003	(1.82945623546860e+001dB,1.23454870818331e+002°)	(-4.99657942107688e+001dB,-2.11367753167554e+001°)	(1.82949494439353e+001dB,1.23461424411432e+002°)	(-1.52225744870221e+002dB,1.77102254493895e+000°)
9.55428121285382e+003	(1.81560634386796e+001dB,1.22853834025562e+002°)	(-5.00365250253228e+001dB,-2.11200548473826e+001°)	(1.81564507214147e+001dB,1.22860538737468e+002°)	(-1.52225545227714e+002dB,1.81179134651892e+000°)
9.77460035646159e+003	(1.80156837886076e+001dB,1.22258297624673e+002°)	(-5.01070899103689e+001dB,-2.10935523741076e+001°)	(1.80160712719493e+001dB,1.22265156939773e+002°)	(-1.52225336557151e+002dB,1.85349815181963e+000°)
1.00000000000001e+004	(1.78734588798409e+001dB,1.21668461189244e+002°)	(-5.01774256458690e+001dB,-2.10573375063603e+001°)	(1.78738465742958e+001dB,1.21675478672243e+002°)	(-1.52225118436789e+002dB,1.89616449078950e+000°)
1.02305972984252e+004	(1.77294250650144e+001dB,1.21084512579455e+002°)	(-5.02474698862778e+001dB,-2.10115005716207e+001°)	(1.77298129777400e+001dB,1.21091691877238e+002°)	(-1.52224890424653e+002dB,1.93981237975908e+000°)
1.04665121082544e+004	(1.75836194432064e+001dB,1.20506627912504e+002°)	(-5.03171610960685e+001dB,-2.09561534664057e+001°)	(1.75840075881155e+001dB,1.20513972756012e+002°)	(-1.52224652058190e+002dB,1.98446433219400e+000°)
1.07078670498640e+004	(1.74360797853150e+001dB,1.19934971447474e+002°)	(-5.03864391107810e+001dB,-2.08914273670547e+001°)	(1.74364681696054e+001dB,1.19942485653661e+002°)	(-1.52224402852982e+002dB,2.03014336896804e+000°)
1.09547875712234e+004	(1.72868443982229e+001dB,1.19369695667929e+002°)	(-5.04552449747001e+001dB,-2.08174738313470e+001°)	(1.72872330324817e+001dB,1.19377383141728e+002°)	(-1.52224142301807e+002dB,2.07687302928381e+000°)
1.12074020130979e+004	(1.71359520319568e+001dB,1.18810941313228e+002°)	(-5.05235212196453e+001dB,-2.07344636600544e+001°)	(1.71363409335296e+001dB,1.18818806049569e+002°)	(-1.52223869873684e+002dB,2.12467738215973e+000°)
1.14658416757563e+004	(1.69834418029777e+001dB,1.18258837416444e+002°)	(-5.05912122879419e+001dB,-2.06425847673647e+001°)	(1.69838309824977e+001dB,1.18266883502355e+002°)	(-1.52223585012687e+002dB,2.17358103649803e+000°)
1.17302408872162e+004	(1.68293530718365e+001dB,1.17713501500020e+002°)	(-5.06582643931562e+001dB,-2.05420428698014e+001°)	(1.68297425399618e+001dB,1.17721733116731e+002°)	(-1.52223287136870e+002dB,2.22360915354478e+000°)
1.20007370730630e+004	(1.66737253558310e+001dB,1.17175039730655e+002°)	(-5.07246257252099e+001dB,-2.04330602940359e+001°)	(1.66741151266133e+001dB,1.17183461155763e+002°)	(-1.52222975637082e+002dB,2.27478745837493e+000°)
1.22774708278788e+004	(1.65165982539786e+001dB,1.16643547087700e+002°)	(-5.07902467270301e+001dB,-2.03158741944634e+001°)	(1.65169883381289e+001dB,1.16652162697402e+002°)	(-1.52222649875753e+002dB,2.32714225133594e+000°)
1.25605859883190e+004	(1.63580113373197e+001dB,1.16119107652104e+002°)	(-5.08550799481822e+001dB,-2.01907370533204e+001°)	(1.63584017556809e+001dB,1.16127921923439e+002°)	(-1.52222309185464e+002dB,2.38070042043135e+000°)
1.28502297078732e+004	(1.61980041122522e+001dB,1.15601794762170e+002°)	(-5.09190806036584e+001dB,-2.00579129657198e+001°)	(1.61983948755933e+001dB,1.15610812275383e+002°)	(-1.52221952867960e+002dB,2.43548945366218e+000°)
1.31465525333509e+004	(1.60366158941362e+001dB,1.15091671412629e+002°)	(-5.09822061361163e+001dB,-1.99176796535453e+001°)	(1.60370070233607e+001dB,1.15100896853504e+002°)	(-1.52221580192185e+002dB,2.49153745088720e+000°)
1.34497084831303e+004	(1.58738857837840e+001dB,1.14588790445148e+002°)	(-5.10444167867353e+001dB,-1.97703243623231e+001°)	(1.58742772930922e+001dB,1.14598228607471e+002°)	(-1.52221190393362e+002dB,2.54887313724458e+000°)
1.37598551272118e+004	(1.57098525634466e+001dB,1.14093194955712e+002°)	(-5.11056752705360e+001dB,-1.96161450774074e+001°)	(1.57102444738087e+001dB,1.14102850743735e+002°)	(-1.52220782671014e+002dB,2.60752587576293e+000°)
1.40771536691174e+004	(1.55445546693767e+001dB,1.13604918550689e+002°)	(-5.11659471700200e+001dB,-1.94554471735854e+001°)	(1.55449469950624e+001dB,1.13614796981695e+002°)	(-1.52220356187685e+002dB,2.66752567998519e+000°)
1.44017690296787e+004	(1.53780301060846e+001dB,1.13123985759472e+002°)	(-5.12252006857398e+001dB,-1.92885440495374e+001°)	(1.53784228647690e+001dB,1.13134091966357e+002°)	(-1.52219910066933e+002dB,2.72890322718913e+000°)
1.47338699327573e+004	(1.52103163989740e+001dB,1.12650412379508e+002°)	(-5.12834067144499e+001dB,-1.91157556389583e+001°)	(1.52107096184748e+001dB,1.12660751613424e+002°)	(-1.52219443391855e+002dB,2.79168987334125e+000°)
1.50736289929414e+004	(1.50414505797939e+001dB,1.12184205769373e+002°)	(-5.13405391615596e+001dB,-1.89374051234174e+001°)	(1.50418442778657e+001dB,1.12194783402499e+002°)	(-1.52218955203150e+002dB,2.85591766431769e+000°)
1.54212228052648e+004	(1.48714691027722e+001dB,1.11725365307660e+002°)	(-5.13965745581746e+001dB,-1.87538203420201e+001°)	(1.48718633005804e+001dB,1.11736186835953e+002°)	(-1.52218444496964e+002dB,2.92161935142995e+000°)
1.57768320369953e+004	(1.47004078266833e+001dB,1.11273882721095e+002°)	(-5.14514922367490e+001dB,-1.85653313333171e+001°)	(1.47008025454379e+001dB,1.11284953767147e+002°)	(-1.52217910223456e+002dB,2.98882840517137e+000°)
1.61406415215391e+004	(1.45283019685096e+001dB,1.10829742483717e+002°)	(-5.15052741999816e+001dB,-1.83722699643521e+001°)	(1.45286972362031e+001dB,1.10841068799648e+002°)	(-1.52217351283972e+002dB,3.05757902852569e+000°)
1.65128403545105e+004	(1.43551860933644e+001dB,1.10392922148614e+002°)	(-5.15579052546875e+001dB,-1.81749675519049e+001°)	(1.43555819346705e+001dB,1.10404509619079e+002°)	(-1.52216766529256e+002dB,3.12790617215459e+000°)
1.68936219920180e+004	(1.41810940681215e+001dB,1.09963392760955e+002°)	(-5.16093727906468e+001dB,-1.79737550816102e+001°)	(1.41814905111328e+001dB,1.09975247406174e+002°)	(-1.52216154757194e+002dB,3.19984554821613e+000°)
1.72831843512154e+004	(1.40060590547987e+001dB,1.09541119193506e+002°)	(-5.16596668522890e+001dB,-1.77689611927440e+001°)	(1.40064561242936e+001dB,1.09553247172401e+002°)	(-1.52215514710304e+002dB,3.27343364567910e+000°)
