Freq.	V(vo)
3.12643572722383e+003	4.12583183592243e-001,-9.57041110116573e-002
3.19853049046358e+003	4.10803474325834e-001,-9.69917544633180e-002
3.27228773946670e+003	4.08976179020909e-001,-9.82627463045967e-002
3.34774581070575e+003	4.07101338610152e-001,-9.95150761335848e-002
3.42494392468202e+003	4.05179098125843e-001,-1.00746694900952e-001
3.50392220631093e+003	4.03209710703408e-001,-1.01955520185268e-001
3.58472170577762e+003	4.01193542129291e-001,-1.03139442422145e-001
3.66738441987343e+003	3.99131075841769e-001,-1.04296332122122e-001
3.75195331382434e+003	3.97022915835116e-001,-1.05424046679230e-001
3.83847234362283e+003	3.94869789929378e-001,-1.06520438113149e-001
3.92698647887472e+003	3.92672553265834e-001,-1.07583361698565e-001
4.01754172617275e+003	3.90432189357633e-001,-1.08610683951948e-001
4.11018515300930e+003	3.88149812568915e-001,-1.09600292172455e-001
4.20496491224038e+003	3.85826667833704e-001,-1.10550103075916e-001
4.30193026711388e+003	3.83464131655404e-001,-1.11458072890765e-001
4.40113161687483e+003	3.81063710309457e-001,-1.12322206392113e-001
4.50262052296129e+003	3.78627039441908e-001,-1.13140567428509e-001
4.60644973580411e+003	3.76155879682230e-001,-1.13911287454680e-001
4.71267322224485e+003	3.73652115701709e-001,-1.14632576791377e-001
4.82134619358584e+003	3.71117750107435e-001,-1.15302732937107e-001
4.93252513428714e+003	3.68554899327838e-001,-1.15920150521864e-001
5.04626783132518e+003	3.65965787662466e-001,-1.16483330287045e-001
5.16263340422848e+003	3.63352739867317e-001,-1.16990887202004e-001
5.28168233580590e+003	3.60718174269504e-001,-1.17441558993992e-001
5.40347650358354e+003	3.58064594442425e-001,-1.17834213630382e-001
5.52807921196651e+003	3.55394579564685e-001,-1.18167855658633e-001
5.65555522514245e+003	3.52710775615350e-001,-1.18441632886258e-001
5.78597080074362e+003	3.50015883943466e-001,-1.18654840713385e-001
5.91939372428541e+003	3.47312652589136e-001,-1.18806928026283e-001
6.05589334439888e+003	3.44603863187238e-001,-1.18897499128014e-001
6.19554060887576e+003	3.41892320588295e-001,-1.18926316989862e-001
6.33840810154473e+003	3.39180841069022e-001,-1.18893304590964e-001
6.48457007999792e+003	3.36472240460786e-001,-1.18798545254974e-001
6.63410251418748e+003	3.33769323195487e-001,-1.18642282711358e-001
6.78708312591215e+003	3.31074869626431e-001,-1.18424918668304e-001
6.94359142921434e+003	3.28391625216042e-001,-1.18147010731735e-001
7.10370877170878e+003	3.25722289804504e-001,-1.17809269190416e-001
7.26751837686424e+003	3.23069506246037e-001,-1.17412552032570e-001
7.43510538726020e+003	3.20435850901312e-001,-1.16957860218556e-001
7.60655690884100e+003	3.17823823515206e-001,-1.16446331168492e-001
7.78196205619054e+003	3.15235838093742e-001,-1.15879231795148e-001
7.96141199885094e+003	3.12674215733192e-001,-1.15257951932290e-001
8.14500000870935e+003	3.10141175370827e-001,-1.14583994774002e-001
8.33282150847742e+003	3.07638828779748e-001,-1.13858969739243e-001
8.52497412128875e+003	3.05169173301158e-001,-1.13084582279408e-001
8.72155772144005e+003	3.02734087875863e-001,-1.12262625453301e-001
8.92267448630230e+003	3.00335328416854e-001,-1.11394969962486e-001
9.12842894942908e+003	2.97974524104019e-001,-1.10483554081211e-001
9.33892805488945e+003	2.95653175807594e-001,-1.09530374615197e-001
9.55428121285382e+003	2.93372653800727e-001,-1.08537476547734e-001
9.77460035646159e+003	2.91134197545020e-001,-1.07506943864618e-001
1.00000000000001e+004	2.88938915170979e-001,-1.06440889612768e-001
1.02305972984252e+004	2.86787784788732e-001,-1.05341447136765e-001
1.04665121082544e+004	2.84681655304918e-001,-1.04210760585496e-001
1.07078670498640e+004	2.82621249462454e-001,-1.03050977119600e-001
1.09547875712234e+004	2.80607165662625e-001,-1.01864237983336e-001
1.12074020130979e+004	2.78639881512012e-001,-1.00652671012934e-001
1.14658416757563e+004	2.76719758195226e-001,-9.94183839123124e-002
1.17302408872162e+004	2.74847043911924e-001,-9.81634568799571e-002
1.20007370730630e+004	2.73021878568932e-001,-9.68899365114024e-002
1.22774708278788e+004	2.71244299003425e-001,-9.55998304042623e-002
1.25605859883190e+004	2.69514243394498e-001,-9.42951014391676e-002
1.28502297078732e+004	2.67831557754926e-001,-9.29776641180110e-002
1.31465525333509e+004	2.66195999998369e-001,-9.16493793685231e-002
1.34497084831303e+004	2.64607246772590e-001,-9.03120520136617e-002
1.37598551272118e+004	2.63064898042243e-001,-8.89674269153446e-002
1.40771536691174e+004	2.61568483615310e-001,-8.76171871425555e-002
1.44017690296787e+004	2.60117467945367e-001,-8.62629512909870e-002
1.47338699327573e+004	2.58711255776901e-001,-8.49062719704023e-002
1.50736289929414e+004	2.57349198441006e-001,-8.35486352559692e-002
1.54212228052648e+004	2.56030598056286e-001,-8.21914590770781e-002
1.57768320369953e+004	2.54754713223460e-001,-8.08360932027743e-002
1.61406415215391e+004	2.53520763680210e-001,-7.94838189376016e-002
1.65128403545105e+004	2.52327935617966e-001,-7.81358497325629e-002
1.68936219920180e+004	2.51175385733815e-001,-7.67933313366848e-002
1.72831843512154e+004	2.50062246021269e-001,-7.54573428723854e-002
1.76817299131727e+004	2.48987627396271e-001,-7.41288975013600e-002
1.80894658281187e+004	2.47950624238941e-001,-7.28089440637727e-002
1.85066040231104e+004	2.46950317464356e-001,-7.14983680767835e-002
1.89333613121856e+004	2.45985778493250e-001,-7.01979936285076e-002
1.93699595090552e+004	2.45056072370737e-001,-6.89085849972515e-002
1.98166255423944e+004	2.44160260361138e-001,-6.76308482075144e-002
2.02735915737921e+004	2.43297403324906e-001,-6.63654333003613e-002
2.07410951184211e+004	2.42466563670073e-001,-6.51129359372516e-002
2.12193791684897e+004	2.41666808093191e-001,-6.38738996686309e-002
2.17086923195408e+004	2.40897209907553e-001,-6.26488180987702e-002
2.22092888996636e+004	2.40156850189188e-001,-6.14381365247512e-002
2.27214291016840e+004	2.39444820312875e-001,-6.02422544859821e-002
