Freq.	V(vout)
1.50736289929413e+002	1.84078762477159e+000,-6.05892139819898e-001
1.54212228052648e+002	1.83380109562603e+000,-6.18091217619369e-001
1.57768320369953e+002	1.82652821238819e+000,-6.30456131626189e-001
1.61406415215391e+002	1.81895904795279e+000,-6.42983650967212e-001
1.65128403545105e+002	1.81108349320558e+000,-6.55670091605913e-001
1.68936219920180e+002	1.80289126933885e+000,-6.68511291424243e-001
1.72831843512154e+002	1.79437194198719e+000,-6.81502584856919e-001
1.76817299131727e+002	1.78551493730161e+000,-6.94638777167235e-001
1.80894658281187e+002	1.77630956008003e+000,-7.07914118466609e-001
1.85066040231104e+002	1.76674501407671e+000,-7.21322277595124e-001
1.89333613121856e+002	1.75681042460424e+000,-7.34856315995193e-001
1.93699595090552e+002	1.74649486354613e+000,-7.48508661727314e-001
1.98166255423943e+002	1.73578737688546e+000,-7.62271083792156e-001
2.02735915737921e+002	1.72467701485841e+000,-7.76134666943035e-001
2.07410951184211e+002	1.71315286482026e+000,-7.90089787188357e-001
2.12193791684897e+002	1.70120408691435e+000,-8.04126088204195e-001
2.17086923195408e+002	1.68881995261306e+000,-8.18232458894224e-001
2.22092888996636e+002	1.67598988618623e+000,-8.32397012353336e-001
2.27214291016840e+002	1.66270350913761e+000,-8.46607066509515e-001
2.32453791184046e+002	1.64895068762625e+000,-8.60849126736406e-001
2.37814112809617e+002	1.63472158286811e+000,-8.75108870745144e-001
2.43298042003742e+002	1.62000670448541e+000,-8.89371136080798e-001
2.48908429123560e+002	1.60479696674441e+000,-9.03619910560435e-001
2.54648190254672e+002	1.58908374758609e+000,-9.17838326004699e-001
2.60520308726829e+002	1.57285895032424e+000,-9.32008655621523e-001
2.66527836664557e+002	1.55611506783853e+000,-9.46112315406909e-001
2.72673896573549e+002	1.53884524906344e+000,-9.60129869933546e-001
2.78961682963640e+002	1.52104336751396e+000,-9.74041042891763e-001
2.85394464009193e+002	1.50270409155610e+000,-9.87824732745972e-001
2.91975583247792e+002	1.48382295607720e+000,-1.00145903385551e+000
2.98708461318095e+002	1.46439643516426e+000,-1.01492126339489e+000
3.05596597737762e+002	1.44442201535053e+000,-1.02818799438381e+000
3.12643572722384e+002	1.42389826893808e+000,-1.04123509510958e+000
3.19853049046359e+002	1.40282492686056e+000,-1.05403777518883e+000
3.27228773946671e+002	1.38120295050203e+000,-1.06657063847295e+000
3.34774581070576e+002	1.35903460184122e+000,-1.07880774295076e+000
3.42494392468203e+002	1.33632351125829e+000,-1.09072266774827e+000
3.50392220631094e+002	1.31307474229611e+000,-1.10228858725711e+000
3.58472170577763e+002	1.28929485264755e+000,-1.11347835235845e+000
3.66738441987344e+002	1.26499195061317e+000,-1.12426457862727e+000
3.75195331382435e+002	1.24017574625991e+000,-1.13461974132476e+000
3.83847234362284e+002	1.21485759650839e+000,-1.14451627689545e+000
3.92698647887473e+002	1.18905054337954e+000,-1.15392669059996e+000
4.01754172617276e+002	1.16276934464834e+000,-1.16282366981740e+000
4.11018515300931e+002	1.13603049618128e+000,-1.17118020246105e+000
4.20496491224040e+002	1.10885224526848e+000,-1.17896969985429e+000
4.30193026711389e+002	1.08125459432609e+000,-1.18616612332830e+000
4.40113161687485e+002	1.05325929439334e+000,-1.19274411370794e+000
4.50262052296130e+002	1.02488982794211e+000,-1.19867912278017e+000
4.60644973580413e+002	9.96171380594154e-001,-1.20394754575794e+000
4.71267322224486e+002	9.67130801451222e-001,-1.20852685369583e+000
4.82134619358586e+002	9.37796551845741e-001,-1.21239572475507e+000
4.93252513428715e+002	9.08198642445332e-001,-1.21553417318116e+000
5.04626783132520e+002	8.78368558767092e-001,-1.21792367482894e+000
5.16263340422850e+002	8.48339175290414e-001,-1.21954728806455e+000
5.28168233580592e+002	8.18144658490583e-001,-1.22038976887605e+000
5.40347650358355e+002	7.87820359247296e-001,-1.22043767905498e+000
5.52807921196653e+002	7.57402695221582e-001,-1.21967948634950e+000
5.65555522514247e+002	7.26929023911900e-001,-1.21810565554919e+000
5.78597080074364e+002	6.96437507230344e-001,-1.21570872954030e+000
5.91939372428543e+002	6.65966968546721e-001,-1.21248339946008e+000
6.05589334439890e+002	6.35556743244980e-001,-1.20842656318328e+000
6.19554060887578e+002	6.05246523929733e-001,-1.20353737149916e+000
6.33840810154475e+002	5.75076201479294e-001,-1.19781726145683e+000
6.48457007999794e+002	5.45085703207211e-001,-1.19126997650347e+000
6.63410251418750e+002	5.15314829414567e-001,-1.18390157317731e+000
6.78708312591217e+002	4.85803089647143e-001,-1.17572041426514e+000
6.94359142921436e+002	4.56589539950896e-001,-1.16673714848004e+000
7.10370877170880e+002	4.27712622414883e-001,-1.15696467685849e+000
7.26751837686426e+002	3.99210008237114e-001,-1.14641810621533e+000
7.43510538726022e+002	3.71118445501616e-001,-1.13511469012378e+000
7.60655690884102e+002	3.43473612778836e-001,-1.12307375801000e+000
7.78196205619056e+002	3.16309979578250e-001,-1.11031663305992e+000
7.96141199885097e+002	2.89660674584477e-001,-1.09686653973216e+000
8.14500000870938e+002	2.63557362504151e-001,-1.08274850175065e+000
8.33282150847744e+002	2.38030130238311e-001,-1.06798923151550e+000
8.52497412128878e+002	2.13107382975056e-001,-1.05261701192155e+000
8.72155772144008e+002	1.88815750686979e-001,-1.03666157160582e+000
8.92267448630233e+002	1.65180005390918e-001,-1.02015395466430e+000
9.12842894942911e+002	1.42222989418009e-001,-1.00312638587942e+000
9.33892805488947e+002	1.19965554831784e-001,-9.85612132492669e-001
9.55428121285385e+002	9.84265140234873e-002,-9.67645363530231e-001
9.77460035646162e+002	7.76226014224440e-002,-9.49261007657822e-001
1.00000000000001e+003	5.75684461683655e-002,-9.30494610497980e-001
1.02305972984252e+003	3.82765555136177e-002,-9.11382192292081e-001
1.04665121082544e+003	1.97573086601391e-002,-8.91960106732314e-001
1.07078670498641e+003	2.01896067083825e-003,-8.72264901733257e-001
1.09547875712234e+003	-1.49323439493235e-002,-8.52333182844428e-001
1.12074020130979e+003	-3.10925484437070e-002,-8.32201479948111e-001
1.14658416757563e+003	-4.64596522436402e-002,-8.11906117820967e-001
1.17302408872163e+003	-6.10336711515926e-002,-7.91483091079723e-001
1.20007370730630e+003	-7.48165897775482e-002,-7.70967943971528e-001
1.22774708278788e+003	-8.78123067520405e-002,-7.50395655418787e-001
1.25605859883190e+003	-1.00026573236040e-001,-7.29800529673556e-001
1.28502297078732e+003	-1.11466925255842e-001,-7.09216092895023e-001
1.31465525333510e+003	-1.22142610382698e-001,-6.88674995917779e-001
1.34497084831304e+003	-1.32064509276013e-001,-6.68208923444220e-001
1.37598551272119e+003	-1.41245052604191e-001,-6.47848509854637e-001
1.40771536691174e+003	-1.49698133849152e-001,-6.27623261805676e-001
1.44017690296788e+003	-1.57439018498097e-001,-6.07561487750413e-001
1.47338699327574e+003	-1.64484250120937e-001,-5.87690234491038e-001
1.50736289929414e+003	-1.70851553828672e-001,-5.68035230851359e-001
1.54212228052648e+003	-1.76559737604821e-001,-5.48620838527400e-001
1.57768320369954e+003	-1.81628592000547e-001,-5.29470010151560e-001
1.61406415215391e+003	-1.86078788684879e-001,-5.10604254580367e-001
1.65128403545106e+003	-1.89931778336871e-001,-4.92043609390651e-001
1.68936219920181e+003	-1.93209688368957e-001,-4.73806620538079e-001
1.72831843512155e+003	-1.95935220967046e-001,-4.55910329105755e-001
1.76817299131728e+003	-1.98131551928679e-001,-4.38370265038378e-001
1.80894658281188e+003	-1.99822230776881e-001,-4.21200447725407e-001
1.85066040231105e+003	-2.01031082618833e-001,-4.04413393262037e-001
1.89333613121857e+003	-2.01782112205928e-001,-3.88020128184979e-001
1.93699595090553e+003	-2.02099410640654e-001,-3.72030209441214e-001
1.98166255423944e+003	-2.02007065153761e-001,-3.56451750316062e-001
2.02735915737922e+003	-2.01529072356425e-001,-3.41291452010414e-001
2.07410951184212e+003	-2.00689255343915e-001,-3.26554640526472e-001
2.12193791684898e+003	-1.99511184998551e-001,-3.12245308486363e-001
2.17086923195409e+003	-1.98018105805119e-001,-2.98366161484579e-001
2.22092888996637e+003	-1.96232866454488e-001,-2.84918668547221e-001
2.27214291016841e+003	-1.94177855473176e-001,-2.71903116249020e-001
2.32453791184047e+003	-1.91874942070176e-001,-2.59318666025967e-001
2.37814112809618e+003	-1.89345422352185e-001,-2.47163414205307e-001
2.43298042003743e+003	-1.86609971008070e-001,-2.35434454270441e-001
2.48908429123561e+003	-1.83688598521960e-001,-2.24127940874907e-001
2.54648190254674e+003	-1.80600613923901e-001,-2.13239155122433e-001
2.60520308726830e+003	-1.77364593045268e-001,-2.02762570640241e-001
2.66527836664558e+003	-1.73998352200967e-001,-1.92691919983523e-001
2.72673896573551e+003	-1.70518927179764e-001,-1.83020260928898e-001
2.78961682963641e+003	-1.66942557385314e-001,-1.73740042235492e-001
2.85394464009194e+003	-1.63284674936578e-001,-1.64843168477981e-001
2.91975583247793e+003	-1.59559898503182e-001,-1.56321063585167e-001
2.98708461318096e+003	-1.55782031625239e-001,-1.48164732749901e-001
3.05596597737763e+003	-1.51964065244011e-001,-1.40364822407538e-001
3.12643572722386e+003	-1.48118184149733e-001,-1.32911678018399e-001
3.19853049046361e+003	-1.44255777040683e-001,-1.25795399421920e-001
3.27228773946672e+003	-1.40387449875468e-001,-1.19005893569206e-001
3.34774581070578e+003	-1.36523042195719e-001,-1.12532924475656e-001
3.42494392468205e+003	-1.32671646094781e-001,-1.06366160268550e-001
3.50392220631095e+003	-1.28841627508399e-001,-1.00495217242020e-001
3.58472170577765e+003	-1.25040649510502e-001,-9.49097008600871e-002
3.66738441987346e+003	-1.21275697303743e-001,-8.95992436814378e-002
3.75195331382437e+003	-1.17553104606521e-001,-8.45535402067570e-002
3.83847234362286e+003	-1.13878581150962e-001,-7.97623786746777e-002
3.92698647887475e+003	-1.10257241021621e-001,-7.52156698567225e-002
4.01754172617278e+003	-1.06693631581207e-001,-7.09034729206505e-002
4.11018515300933e+003	-1.03191762747712e-001,-6.68160184509772e-002
4.20496491224042e+003	-9.97551364055727e-002,-6.29437287300182e-002
4.30193026711391e+003	-9.63867757529140e-002,-5.92772353951898e-002
4.40113161687487e+003	-9.30892544060250e-002,-5.58073945993667e-002
4.50262052296133e+003	-8.98647251013129e-002,-5.25252998087417e-002
4.60644973580415e+003	-8.67149478538936e-002,-4.94222923776531e-002
4.71267322224489e+003	-8.36413174504625e-002,-4.64899700450904e-002
4.82134619358588e+003	-8.06448901709488e-002,-4.37201934979834e-002
4.93252513428718e+003	-7.77264096512296e-002,-4.11050911476773e-002
5.04626783132522e+003	-7.48863318140841e-002,-3.86370622638296e-002
5.16263340422852e+003	-7.21248488107321e-002,-3.63087786084802e-002
5.28168233580594e+003	-6.94419119287077e-002,-3.41131847092166e-002
5.40347650358358e+003	-6.68372534346280e-002,-3.20434969044790e-002
5.52807921196656e+003	-6.43104073315040e-002,-3.00932012914383e-002
5.65555522514250e+003	-6.18607290206318e-002,-2.82560506982070e-002
5.78597080074367e+003	-5.94874138673492e-002,-2.65260607978626e-002
5.91939372428546e+003	-5.71895146776149e-002,-2.48975054743431e-002
6.05589334439893e+003	-5.49659581001758e-002,-2.33649115427587e-002
6.19554060887581e+003	-5.28155599741768e-002,-2.19230529215873e-002
6.33840810154478e+003	-5.07370396481708e-002,-2.05669443447571e-002
6.48457007999797e+003	-4.87290333000563e-002,-1.92918346971538e-002
6.63410251418754e+003	-4.67901062915861e-002,-1.80932000484776e-002
6.78708312591221e+003	-4.49187645933221e-002,-1.69667364543547e-002
6.94359142921439e+003	-4.31134653186374e-002,-1.59083525881551e-002
7.10370877170883e+003	-4.13726264064594e-002,-1.49141622591748e-002
7.26751837686430e+003	-3.96946354936182e-002,-1.39804768684419e-002
7.43510538726025e+003	-3.80778580184354e-002,-1.31037978470835e-002
7.60655690884105e+003	-3.65206445970742e-002,-1.22808091176782e-002
7.78196205619060e+003	-3.50213377140492e-002,-1.15083696132786e-002
7.96141199885100e+003	-3.35782777678769e-002,-1.07835058854107e-002
8.14500000870941e+003	-3.21898085120347e-002,-1.01034048272163e-002
8.33282150847748e+003	-3.08542819303444e-002,-9.46540653430877e-003
8.52497412128882e+003	-2.95700625849173e-002,-8.86699732311481e-003
8.72155772144012e+003	-2.83355314733439e-002,-8.30580292183183e-003
8.92267448630237e+003	-2.71490894304566e-002,-7.77958184781509e-003
9.12842894942915e+003	-2.60091601085977e-002,-7.28621898087191e-003
9.33892805488952e+003	-2.49141925686477e-002,-6.82371934143393e-003
9.55428121285390e+003	-2.38626635125527e-002,-6.39020207864045e-003
9.77460035646166e+003	-2.28530791865569e-002,-5.98389467257749e-003
1.00000000000002e+004	-2.18839769826570e-002,-5.60312735318890e-003
1.02305972984252e+004	-2.09539267642024e-002,-5.24632773612145e-003
1.04665121082544e+004	-2.00615319401856e-002,-4.91201567523696e-003
