Freq.	V(vout)
1.40771536691174e+003	(-3.80572213924082e+000dB,-1.03415305287260e+002°)
1.44017690296788e+003	(-4.04594167190297e+000dB,-1.04527657590177e+002°)
1.47338699327574e+003	(-4.28949652093344e+000dB,-1.05636006891129e+002°)
1.50736289929414e+003	(-4.53637165575740e+000dB,-1.06740043410746e+002°)
1.54212228052648e+003	(-4.78655066875181e+000dB,-1.07839457777390e+002°)
1.57768320369954e+003	(-5.04001573673733e+000dB,-1.08933941318791e+002°)
1.61406415215391e+003	(-5.29674758497303e+000dB,-1.10023186393271e+002°)
1.65128403545106e+003	(-5.55672545437999e+000dB,-1.11106886758626e+002°)
1.68936219920181e+003	(-5.81992707271284e+000dB,-1.12184737976580e+002°)
1.72831843512155e+003	(-6.08632863031348e+000dB,-1.13256437849956e+002°)
1.76817299131728e+003	(-6.35590476104977e+000dB,-1.14321686889169e+002°)
1.80894658281188e+003	(-6.62862852896179e+000dB,-1.15380188804391e+002°)
1.85066040231105e+003	(-6.90447142108442e+000dB,-1.16431651019332e+002°)
1.89333613121857e+003	(-7.18340334680360e+000dB,-1.17475785201986e+002°)
1.93699595090553e+003	(-7.46539264405743e+000dB,-1.18512307807975e+002°)
1.98166255423944e+003	(-7.75040609258529e+000dB,-1.19540940631366e+002°)
2.02735915737922e+003	(-8.03840893435035e+000dB,-1.20561411358244e+002°)
2.07410951184212e+003	(-8.32936490114712e+000dB,-1.21573454117879e+002°)
2.12193791684898e+003	(-8.62323624938022e+000dB,-1.22576810026805e+002°)
2.17086923195409e+003	(-8.91998380183565e+000dB,-1.23571227720824e+002°)
2.22092888996637e+003	(-9.21956699624425e+000dB,-1.24556463870231e+002°)
2.27214291016841e+003	(-9.52194394035268e+000dB,-1.25532283674256e+002°)
2.32453791184047e+003	(-9.82707147312438e+000dB,-1.26498461330124e+002°)
2.37814112809618e+003	(-1.01349052316516e+001dB,-1.27454780473472e+002°)
2.43298042003743e+003	(-1.04453997233131e+001dB,-1.28401034586284e+002°)
2.48908429123561e+003	(-1.07585084026210e+001dB,-1.29337027369779e+002°)
2.54648190254674e+003	(-1.10741837522453e+001dB,-1.30262573079480e+002°)
2.60520308726830e+003	(-1.13923773675769e+001dB,-1.31177496820451e+002°)
2.66527836664558e+003	(-1.17130400442573e+001dB,-1.32081634801164e+002°)
2.72673896573551e+003	(-1.20361218680309e+001dB,-1.32974834544731e+002°)
2.78961682963641e+003	(-1.23615723063134e+001dB,-1.33856955056782e+002°)
2.85394464009194e+003	(-1.26893403008449e+001dB,-1.34727866949890e+002°)
2.91975583247793e+003	(-1.30193743608428e+001dB,-1.35587452524578e+002°)
2.98708461318096e+003	(-1.33516226560410e+001dB,-1.36435605807363e+002°)
3.05596597737763e+003	(-1.36860331090837e+001dB,-1.37272232547114e+002°)
3.12643572722386e+003	(-1.40225534867208e+001dB,-1.38097250170462e+002°)
3.19853049046361e+003	(-1.43611314893245e+001dB,-1.38910587698382e+002°)
3.27228773946672e+003	(-1.47017148382682e+001dB,-1.39712185625430e+002°)
