Freq.	V(vo)
3.27228773946669e+002	(-6.00003815790151e+001dB,-2.77086396364703e-004°)
3.34774581070574e+002	(-6.00003815790282e+001dB,-2.83475933443392e-004°)
3.42494392468201e+002	(-6.00003815790419e+001dB,-2.90012811495134e-004°)
3.50392220631091e+002	(-6.00003815790562e+001dB,-2.96700428161130e-004°)
3.58472170577761e+002	(-6.00003815790712e+001dB,-3.03542259431152e-004°)
3.66738441987342e+002	(-6.00003815790869e+001dB,-3.10541861450209e-004°)
3.75195331382433e+002	(-6.00003815791033e+001dB,-3.17702872366906e-004°)
3.83847234362282e+002	(-6.00003815791205e+001dB,-3.25029014224421e-004°)
3.92698647887470e+002	(-6.00003815825072e+001dB,-3.32524094652056e-004°)
4.01754172617274e+002	(-6.00003815825260e+001dB,-3.40192009810860e-004°)
4.11018515300929e+002	(-6.00003815825458e+001dB,-3.48036744977086e-004°)
4.20496491224037e+002	(-6.00003815825664e+001dB,-3.56062377569180e-004°)
4.30193026711386e+002	(-6.00003815825880e+001dB,-3.64273079029531e-004°)
4.40113161687482e+002	(-6.00003815826106e+001dB,-3.72673116992620e-004°)
4.50262052296127e+002	(-6.00003815826343e+001dB,-3.81266857503179e-004°)
4.60644973580410e+002	(-6.00003815860277e+001dB,-3.90058767000418e-004°)
4.71267322224483e+002	(-6.00003815860537e+001dB,-3.99053415773295e-004°)
4.82134619358582e+002	(-6.00003815860808e+001dB,-4.08255478644921e-004°)
4.93252513428712e+002	(-6.00003815861092e+001dB,-4.17669738523287e-004°)
5.04626783132516e+002	(-6.00003815861389e+001dB,-4.27301088608582e-004°)
5.16263340422846e+002	(-6.00003815895387e+001dB,-4.37154534617024e-004°)
5.28168233580588e+002	(-6.00003815895713e+001dB,-4.47235198653277e-004°)
5.40347650358352e+002	(-6.00003815896054e+001dB,-4.57548319977191e-004°)
5.52807921196649e+002	(-6.00003815896411e+001dB,-4.68099258984488e-004°)
5.65555522514243e+002	(-6.00003815930471e+001dB,-4.78893499328728e-004°)
5.78597080074360e+002	(-6.00003815930862e+001dB,-4.89936652164727e-004°)
5.91939372428539e+002	(-6.00003815931271e+001dB,-5.01234456988524e-004°)
6.05589334439886e+002	(-6.00003815965386e+001dB,-5.12792785621989e-004°)
6.19554060887574e+002	(-6.00003815965834e+001dB,-5.24617646413176e-004°)
6.33840810154470e+002	(-6.00003815966303e+001dB,-5.36715185136086e-004°)
6.48457007999789e+002	(-6.00003816000480e+001dB,-5.49091689257311e-004°)
6.63410251418746e+002	(-6.00003816000994e+001dB,-5.61753592433711e-004°)
6.78708312591213e+002	(-6.00003816001532e+001dB,-5.74707475475859e-004°)
6.94359142921431e+002	(-6.00003816035781e+001dB,-5.87960070916678e-004°)
7.10370877170875e+002	(-6.00003816036371e+001dB,-6.01518267827530e-004°)
7.26751837686421e+002	(-6.00003816070674e+001dB,-6.15389112400043e-004°)
7.43510538726017e+002	(-6.00003816071319e+001dB,-6.29579815086831e-004°)
7.60655690884097e+002	(-6.00003816105682e+001dB,-6.44097750790490e-004°)
7.78196205619051e+002	(-6.00003816106389e+001dB,-6.58950466337367e-004°)
7.96141199885091e+002	(-6.00003816140815e+001dB,-6.74145680675431e-004°)
8.14500000870932e+002	(-6.00003816141590e+001dB,-6.89691292696650e-004°)
8.33282150847739e+002	(-6.00003816176087e+001dB,-7.05595381444065e-004°)
8.52497412128872e+002	(-6.00003816210622e+001dB,-7.21866213771582e-004°)
8.72155772144002e+002	(-6.00003816211510e+001dB,-7.38512247198346e-004°)
8.92267448630227e+002	(-6.00003816246127e+001dB,-7.55542132650495e-004°)
9.12842894942904e+002	(-6.00003816247099e+001dB,-7.72964722724036e-004°)
9.33892805488941e+002	(-6.00003816248118e+001dB,-7.90789072494161e-004°)
9.55428121285379e+002	(-6.00003816316557e+001dB,-8.09024445212548e-004°)
9.77460035646155e+002	(-6.00003816351359e+001dB,-8.27680320677209e-004°)
1.00000000000000e+003	(-6.00003816352526e+001dB,-8.46766395552664e-004°)
1.02305972984251e+003	(-6.00003816421122e+001dB,-8.66292588204626e-004°)
1.04665121082543e+003	(-6.00003816456087e+001dB,-8.86269049466077e-004°)
1.07078670498640e+003	(-6.00003816491113e+001dB,-9.06706161723974e-004°)
1.09547875712234e+003	(-6.00003816526200e+001dB,-9.27614547409678e-004°)
1.12074020130978e+003	(-6.00003816561353e+001dB,-9.49005073900992e-004°)
1.14658416757563e+003	(-6.00003816596575e+001dB,-9.70888859170287e-004°)
1.17302408872162e+003	(-6.00003816631868e+001dB,-9.93277277562829e-004°)
1.20007370730629e+003	(-6.00003816667236e+001dB,-1.01618196570834e-003°)
1.22774708278787e+003	(-6.00003816736369e+001dB,-1.03961482780844e-003°)
1.25605859883189e+003	(-6.00003816771898e+001dB,-1.06358804484823e-003°)
1.28502297078731e+003	(-6.00003816807512e+001dB,-1.08811407641566e-003°)
1.31465525333509e+003	(-6.00003816876904e+001dB,-1.11320566935400e-003°)
1.34497084831303e+003	(-6.00003816912702e+001dB,-1.13887586687900e-003°)
1.37598551272118e+003	(-6.00003816982286e+001dB,-1.16513800968006e-003°)
