Freq.	V(vo)
2.98708461318094e-002	(1.21470547684857e+001dB,1.79999879566000e+002°)
3.05596597737761e-002	(1.21470547684848e+001dB,1.79999876788824e+002°)
3.12643572722383e-002	(1.21470547684838e+001dB,1.79999873947608e+002°)
3.19853049046358e-002	(1.21470547684828e+001dB,1.79999871040874e+002°)
3.27228773946670e-002	(1.21470547684818e+001dB,1.79999868067111e+002°)
3.34774581070575e-002	(1.21470547684807e+001dB,1.79999865024774e+002°)
3.42494392468202e-002	(1.21470547684796e+001dB,1.79999861912282e+002°)
3.50392220631093e-002	(1.21470547684784e+001dB,1.79999858728017e+002°)
3.58472170577762e-002	(1.21470547684771e+001dB,1.79999855470323e+002°)
3.66738441987343e-002	(1.21470547684758e+001dB,1.79999852137508e+002°)
3.75195331382434e-002	(1.21470547684745e+001dB,1.79999848727839e+002°)
3.83847234362283e-002	(1.21470547684730e+001dB,1.79999845239543e+002°)
3.92698647887472e-002	(1.21470547684715e+001dB,1.79999841670809e+002°)
4.01754172617275e-002	(1.21470547684700e+001dB,1.79999838019781e+002°)
4.11018515300930e-002	(1.21470547684683e+001dB,1.79999834284561e+002°)
4.20496491224039e-002	(1.21470547684666e+001dB,1.79999830463207e+002°)
4.30193026711388e-002	(1.21470547684648e+001dB,1.79999826553735e+002°)
4.40113161687483e-002	(1.21470547684629e+001dB,1.79999822554111e+002°)
4.50262052296129e-002	(1.21470547684610e+001dB,1.79999818462256e+002°)
4.60644973580411e-002	(1.21470547684589e+001dB,1.79999814276045e+002°)
4.71267322224485e-002	(1.21470547684568e+001dB,1.79999809993301e+002°)
4.82134619358584e-002	(1.21470547684545e+001dB,1.79999805611798e+002°)
4.93252513428714e-002	(1.21470547684522e+001dB,1.79999801129258e+002°)
5.04626783132518e-002	(1.21470547684497e+001dB,1.79999796543353e+002°)
5.16263340422848e-002	(1.21470547684471e+001dB,1.79999791851697e+002°)
5.28168233580590e-002	(1.21470547684444e+001dB,1.79999787051854e+002°)
5.40347650358354e-002	(1.21470547684416e+001dB,1.79999782141327e+002°)
5.52807921196652e-002	(1.21470547684386e+001dB,1.79999777117565e+002°)
5.65555522514245e-002	(1.21470547684355e+001dB,1.79999771977956e+002°)
5.78597080074363e-002	(1.21470547684323e+001dB,1.79999766719829e+002°)
5.91939372428542e-002	(1.21470547684289e+001dB,1.79999761340452e+002°)
6.05589334439888e-002	(1.21470547684253e+001dB,1.79999755837027e+002°)
6.19554060887576e-002	(1.21470547684216e+001dB,1.79999750206695e+002°)
6.33840810154473e-002	(1.21470547684177e+001dB,1.79999744446529e+002°)
6.48457007999792e-002	(1.21470547684137e+001dB,1.79999738553535e+002°)
6.63410251418749e-002	(1.21470547684094e+001dB,1.79999732524650e+002°)
6.78708312591216e-002	(1.21470547684049e+001dB,1.79999726356741e+002°)
6.94359142921434e-002	(1.21470547684003e+001dB,1.79999720046601e+002°)
7.10370877170878e-002	(1.21470547683954e+001dB,1.79999713590951e+002°)
7.26751837686424e-002	(1.21470547683903e+001dB,1.79999706986436e+002°)
7.43510538726020e-002	(1.21470547683849e+001dB,1.79999700229622e+002°)
7.60655690884100e-002	(1.21470547683793e+001dB,1.79999693316998e+002°)
7.78196205619054e-002	(1.21470547683734e+001dB,1.79999686244971e+002°)
7.96141199885095e-002	(1.21470547683673e+001dB,1.79999679009865e+002°)
8.14500000870936e-002	(1.21470547683609e+001dB,1.79999671607919e+002°)
8.33282150847742e-002	(1.21470547683541e+001dB,1.79999664035286e+002°)
8.52497412128876e-002	(1.21470547683471e+001dB,1.79999656288031e+002°)
8.72155772144005e-002	(1.21470547683397e+001dB,1.79999648362126e+002°)
8.92267448630231e-002	(1.21470547683320e+001dB,1.79999640253451e+002°)
9.12842894942908e-002	(1.21470547683239e+001dB,1.79999631957793e+002°)
9.33892805488945e-002	(1.21470547683155e+001dB,1.79999623470839e+002°)
9.55428121285383e-002	(1.21470547683066e+001dB,1.79999614788179e+002°)
9.77460035646159e-002	(1.21470547682974e+001dB,1.79999605905298e+002°)
1.00000000000001e-001	(1.21470547682877e+001dB,1.79999596817581e+002°)
1.02305972984252e-001	(1.21470547682776e+001dB,1.79999587520303e+002°)
1.04665121082544e-001	(1.21470547682670e+001dB,1.79999578008633e+002°)
1.07078670498640e-001	(1.21470547682558e+001dB,1.79999568277626e+002°)
1.09547875712234e-001	(1.21470547682442e+001dB,1.79999558322224e+002°)
1.12074020130979e-001	(1.21470547682320e+001dB,1.79999548137254e+002°)
1.14658416757563e-001	(1.21470547682193e+001dB,1.79999537717421e+002°)
1.17302408872162e-001	(1.21470547682060e+001dB,1.79999527057310e+002°)
1.20007370730630e-001	(1.21470547681920e+001dB,1.79999516151379e+002°)
1.22774708278788e-001	(1.21470547681774e+001dB,1.79999504993961e+002°)
1.25605859883190e-001	(1.21470547681621e+001dB,1.79999493579255e+002°)
1.28502297078732e-001	(1.21470547681461e+001dB,1.79999481901330e+002°)
1.31465525333509e-001	(1.21470547681294e+001dB,1.79999469954114e+002°)
1.34497084831303e-001	(1.21470547681119e+001dB,1.79999457731399e+002°)
1.37598551272118e-001	(1.21470547680935e+001dB,1.79999445226832e+002°)
1.40771536691174e-001	(1.21470547680743e+001dB,1.79999432433913e+002°)
1.44017690296787e-001	(1.21470547680543e+001dB,1.79999419345992e+002°)
