Freq.	V(vo)
2.43298042003741e+002	(1.21457684011041e+001dB,1.79019162437497e+002°)
2.48908429123558e+002	(1.21457083999313e+001dB,1.78996549234559e+002°)
2.54648190254671e+002	(1.21456456005191e+001dB,1.78973414906079e+002°)
2.60520308726827e+002	(1.21455798724109e+001dB,1.78949747458310e+002°)
2.66527836664555e+002	(1.21455110790725e+001dB,1.78925534622575e+002°)
2.72673896573548e+002	(1.21454390776088e+001dB,1.78900763849047e+002°)
2.78961682963638e+002	(1.21453637177208e+001dB,1.78875422300489e+002°)
2.85394464009191e+002	(1.21452848443858e+001dB,1.78849496845368e+002°)
2.91975583247790e+002	(1.21452022930486e+001dB,1.78822974051795e+002°)
2.98708461318093e+002	(1.21451158922723e+001dB,1.78795840180364e+002°)
3.05596597737760e+002	(1.21450254626363e+001dB,1.78768081177321e+002°)
3.12643572722382e+002	(1.21449308159916e+001dB,1.78739682667545e+002°)
3.19853049046357e+002	(1.21448317565669e+001dB,1.78710629947109e+002°)
3.27228773946669e+002	(1.21447280779465e+001dB,1.78680907976277e+002°)
3.34774581070574e+002	(1.21446195656353e+001dB,1.78650501371536e+002°)
3.42494392468201e+002	(1.21445059932502e+001dB,1.78619394398410e+002°)
3.50392220631091e+002	(1.21443871265393e+001dB,1.78587570962910e+002°)
3.58472170577761e+002	(1.21442627180372e+001dB,1.78555014604281e+002°)
3.66738441987342e+002	(1.21441325095452e+001dB,1.78521708486346e+002°)
3.75195331382433e+002	(1.21439962308510e+001dB,1.78487635389273e+002°)
3.83847234362282e+002	(1.21438535991712e+001dB,1.78452777701055e+002°)
3.92698647887470e+002	(1.21437043174476e+001dB,1.78417117409010e+002°)
4.01754172617274e+002	(1.21435480782201e+001dB,1.78380636090099e+002°)
4.11018515300929e+002	(1.21433845562641e+001dB,1.78343314903089e+002°)
4.20496491224037e+002	(1.21432134124057e+001dB,1.78305134578510e+002°)
4.30193026711386e+002	(1.21430342917031e+001dB,1.78266075409446e+002°)
4.40113161687482e+002	(1.21428468212220e+001dB,1.78226117242234e+002°)
4.50262052296127e+002	(1.21426506152475e+001dB,1.78185239465468e+002°)
4.60644973580410e+002	(1.21424452647745e+001dB,1.78143421001988e+002°)
4.71267322224483e+002	(1.21422303456352e+001dB,1.78100640296877e+002°)
4.82134619358582e+002	(1.21420054116499e+001dB,1.78056875308349e+002°)
4.93252513428712e+002	(1.21417699967002e+001dB,1.78012103496568e+002°)
5.04626783132516e+002	(1.21415236111596e+001dB,1.77966301813485e+002°)
5.16263340422846e+002	(1.21412657483610e+001dB,1.77919446690162e+002°)
5.28168233580588e+002	(1.21409958719765e+001dB,1.77871514028309e+002°)
5.40347650358352e+002	(1.21407134238855e+001dB,1.77822479186858e+002°)
5.52807921196649e+002	(1.21404178181777e+001dB,1.77772316971589e+002°)
5.65555522514243e+002	(1.21401084440649e+001dB,1.77721001622365e+002°)
5.78597080074360e+002	(1.21397846601514e+001dB,1.77668506802333e+002°)
5.91939372428539e+002	(1.21394457983535e+001dB,1.77614805584418e+002°)
6.05589334439886e+002	(1.21390911554422e+001dB,1.77559870440893e+002°)
6.19554060887574e+002	(1.21387200001997e+001dB,1.77503673228510e+002°)
6.33840810154470e+002	(1.21383315633435e+001dB,1.77446185178159e+002°)
6.48457007999789e+002	(1.21379250430568e+001dB,1.77387376879949e+002°)
6.63410251418746e+002	(1.21374995981342e+001dB,1.77327218271613e+002°)
6.78708312591213e+002	(1.21370543507551e+001dB,1.77265678623884e+002°)
6.94359142921431e+002	(1.21365883805997e+001dB,1.77202726528254e+002°)
7.10370877170875e+002	(1.21361007267181e+001dB,1.77138329882165e+002°)
7.26751837686421e+002	(1.21355903807384e+001dB,1.77072455876740e+002°)
7.43510538726017e+002	(1.21350562915477e+001dB,1.77005070980583e+002°)
7.60655690884097e+002	(1.21344973568314e+001dB,1.76936140927717e+002°)
7.78196205619051e+002	(1.21339124242124e+001dB,1.76865630702156e+002°)
7.96141199885091e+002	(1.21333002878177e+001dB,1.76793504523832e+002°)
8.14500000870932e+002	(1.21326596873512e+001dB,1.76719725833448e+002°)
8.33282150847739e+002	(1.21319893025871e+001dB,1.76644257278863e+002°)
8.52497412128872e+002	(1.21312877552053e+001dB,1.76567060698560e+002°)
8.72155772144002e+002	(1.21305536004496e+001dB,1.76488097108860e+002°)
8.92267448630227e+002	(1.21297853298421e+001dB,1.76407326686705e+002°)
9.12842894942904e+002	(1.21289813637138e+001dB,1.76324708756332e+002°)
9.33892805488941e+002	(1.21281400503089e+001dB,1.76240201773238e+002°)
9.55428121285379e+002	(1.21272596643786e+001dB,1.76153763308135e+002°)
9.77460035646155e+002	(1.21263383981886e+001dB,1.76065350034157e+002°)
1.00000000000000e+003	(1.21253743631747e+001dB,1.75974917709410e+002°)
1.02305972984251e+003	(1.21243655836287e+001dB,1.75882421162925e+002°)
1.04665121082543e+003	(1.21233099946892e+001dB,1.75787814278673e+002°)
1.07078670498640e+003	(1.21222054353340e+001dB,1.75691049981938e+002°)
1.09547875712234e+003	(1.21210496490077e+001dB,1.75592080222036e+002°)
1.12074020130978e+003	(1.21198402718049e+001dB,1.75490855961234e+002°)
1.14658416757563e+003	(1.21185748371940e+001dB,1.75387327155464e+002°)
1.17302408872162e+003	(1.21172507634541e+001dB,1.75281442743914e+002°)
1.20007370730629e+003	(1.21158653516913e+001dB,1.75173150633439e+002°)
1.22774708278787e+003	(1.21144157817899e+001dB,1.75062397684129e+002°)
1.25605859883189e+003	(1.21128991062933e+001dB,1.74949129696227e+002°)
1.28502297078731e+003	(1.21113122440670e+001dB,1.74833291397522e+002°)
1.31465525333509e+003	(1.21096519726232e+001dB,1.74714826431936e+002°)
1.34497084831303e+003	(1.21079149276263e+001dB,1.74593677344171e+002°)
1.37598551272118e+003	(1.21060975906606e+001dB,1.74469785571824e+002°)
1.40771536691173e+003	(1.21041962871292e+001dB,1.74343091431890e+002°)
1.44017690296787e+003	(1.21022071768522e+001dB,1.74213534112314e+002°)
1.47338699327573e+003	(1.21001262469956e+001dB,1.74081051662816e+002°)
1.50736289929413e+003	(1.20979493073159e+001dB,1.73945580984825e+002°)
1.54212228052647e+003	(1.20956719792032e+001dB,1.73807057826377e+002°)
1.57768320369953e+003	(1.20932896896175e+001dB,1.73665416774636e+002°)
1.61406415215390e+003	(1.20907976614014e+001dB,1.73520591251926e+002°)
1.65128403545105e+003	(1.20881909088281e+001dB,1.73372513508967e+002°)
1.68936219920180e+003	(1.20854642232406e+001dB,1.73221114626621e+002°)
1.72831843512154e+003	(1.20826121661322e+001dB,1.73066324513577e+002°)
1.76817299131727e+003	(1.20796290633673e+001dB,1.72908071904239e+002°)
1.80894658281186e+003	(1.20765089869197e+001dB,1.72746284368244e+002°)
1.85066040231103e+003	(1.20732457550594e+001dB,1.72580888306751e+002°)
1.89333613121855e+003	(1.20698329134242e+001dB,1.72411808966186e+002°)
1.93699595090551e+003	(1.20662637293646e+001dB,1.72238970442997e+002°)
1.98166255423943e+003	(1.20625311785849e+001dB,1.72062295697036e+002°)
2.02735915737920e+003	(1.20586279329114e+001dB,1.71881706566437e+002°)
2.07410951184210e+003	(1.20545463495460e+001dB,1.71697123783706e+002°)
2.12193791684896e+003	(1.20502784614240e+001dB,1.71508466993235e+002°)
2.17086923195407e+003	(1.20458159577105e+001dB,1.71315654781315e+002°)
2.22092888996635e+003	(1.20411501811422e+001dB,1.71118604692883e+002°)
2.27214291016839e+003	(1.20362721023610e+001dB,1.70917233274424e+002°)
2.32453791184045e+003	(1.20311723187487e+001dB,1.70711456095795e+002°)
2.37814112809616e+003	(1.20258410303017e+001dB,1.70501187799483e+002°)
2.43298042003742e+003	(1.20202680319620e+001dB,1.70286342136862e+002°)
2.48908429123559e+003	(1.20144426972501e+001dB,1.70066832017952e+002°)
2.54648190254672e+003	(1.20083539619759e+001dB,1.69842569565984e+002°)
2.60520308726828e+003	(1.20019903109437e+001dB,1.69613466173710e+002°)
2.66527836664556e+003	(1.19953397604071e+001dB,1.69379432569862e+002°)
2.72673896573549e+003	(1.19883898453606e+001dB,1.69140378885643e+002°)
2.78961682963639e+003	(1.19811276022759e+001dB,1.68896214732571e+002°)
2.85394464009192e+003	(1.19735395523942e+001dB,1.68646849286256e+002°)
2.91975583247791e+003	(1.19656116873940e+001dB,1.68392191373801e+002°)
2.98708461318094e+003	(1.19573294502863e+001dB,1.68132149574762e+002°)
3.05596597737761e+003	(1.19486777227109e+001dB,1.67866632321030e+002°)
3.12643572722383e+003	(1.19396408057637e+001dB,1.67595548013409e+002°)
3.19853049046358e+003	(1.19302024048182e+001dB,1.67318805141311e+002°)
3.27228773946670e+003	(1.19203456140816e+001dB,1.67036312411459e+002°)
3.34774581070575e+003	(1.19100528995382e+001dB,1.66747978888209e+002°)
3.42494392468202e+003	(1.18993060835637e+001dB,1.66453714141280e+002°)
3.50392220631093e+003	(1.18880863295009e+001dB,1.66153428403657e+002°)
3.58472170577762e+003	(1.18763741262885e+001dB,1.65847032740117e+002°)
3.66738441987343e+003	(1.18641492746447e+001dB,1.65534439224354e+002°)
